@relation Sub1_B_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute class {0,1}

@data
2.066429000000000116e+01,3.914417199999999752e+01,2.659365700000000032e+01,7.744076900000000308e+01,-2.964010899999999893e+01,1.064638099999999987e+01,7.886318599999999890e+01,1.708697799999999845e+01,4.938927600000000240e+01,-2.660874999999999879e+00,6.934206999999999788e+00,-8.811089000000000837e+00,2.961742000000000097e+00,3.032951999999999870e+00,-2.513853999999999811e+00,2.825616000000000128e+00,1.448579000000000061e+00,6.584299999999999875e-02,1.339313300000000062e+01,1.057104299999999952e+01,-2.328691000000000066e+00,7.703795999999999644e+00,5.154276000000000302e+00,-4.532803999999999611e+00,2.251386000000000109e+00,2.221276399999999995e+01,7.531709899999999891e+01,1.919515300000000124e+01,4.529896699999999754e+01,1.178133799999999987e+01,-1.064909100000000031e+01,-7.281100499999999442e+01,-5.366141499999999809e+01,-6.264282599999999945e+01,3.969914999999999861e+00,2.799561000000000188e+00,1
-2.577790900000000107e+01,6.847622999999999571e+00,-3.633057999999999765e+01,-1.507237600000000022e+01,-4.344729000000000063e+00,7.064756000000000036e+00,3.820678399999999897e+01,1.883795500000000089e+01,1.848314200000000085e+01,5.949340000000000295e+00,1.248959999999999937e+01,-3.168842000000000159e+00,5.018653999999999726e+00,2.068464000000000080e+00,-4.554846000000000394e+00,5.055248999999999882e+00,2.306865000000000165e+00,2.106179999999999997e-01,-1.098689999999999944e-01,9.857457000000000136e+00,4.127111000000000196e+00,8.037909000000000859e+00,4.290981999999999630e+00,-5.831919000000000075e+00,2.793757999999999964e+00,-9.715156999999999599e+00,4.109610599999999891e+01,2.090265399999999829e+01,1.471161000000000030e+01,1.174775900000000028e+01,-1.239583700000000022e+01,-8.217753799999999842e+01,-6.022437599999999946e+01,-7.128443199999999536e+01,5.369091000000000058e+00,3.352193999999999896e+00,1
-1.161389299999999913e+01,-2.048678999999999917e+00,-2.336618999999999957e+01,-1.230434200000000011e+01,-9.404550999999999661e+00,6.817675000000000374e+00,1.696109300000000175e+01,1.300046000000000035e+01,4.329970000000000208e-01,-6.468460000000000321e-01,8.955830000000000624e+00,-6.785260000000000069e+00,5.376141999999999754e+00,2.761623000000000161e+00,-3.029843000000000064e+00,4.562755000000000116e+00,1.780272000000000077e+00,-7.092600000000000293e-02,-5.967291999999999597e+00,3.531699999999999839e-01,-1.000016000000000016e+00,3.663215999999999806e+00,3.927455999999999836e+00,-3.309102000000000210e+00,2.001161000000000190e+00,1.206939500000000010e+01,3.079381499999999861e+01,7.346503000000000227e+00,1.846519500000000136e+01,7.332415000000000127e+00,-1.165309500000000043e+01,-6.070501600000000053e+01,-3.805724500000000177e+01,-4.571510899999999822e+01,2.806788000000000061e+00,2.394712999999999870e+00,1
-3.388876499999999936e+01,-2.284709600000000052e+01,-2.761853100000000083e+01,-2.247283600000000092e+01,-4.972896999999999679e+00,4.003003999999999785e+00,1.269992000000000054e+01,9.354186000000000334e+00,-7.965689999999999715e-01,9.398020000000000262e-01,6.165788000000000046e+00,-7.187880999999999965e+00,6.635513000000000439e+00,2.945393000000000150e+00,-4.312259000000000064e+00,5.322479000000000404e+00,2.199559999999999960e+00,-5.595200000000000173e-02,2.356582999999999828e+01,8.438038000000000594e+00,-5.650859999999999772e-01,8.901616000000000639e+00,3.451872999999999969e+00,-5.295687000000000033e+00,2.479468999999999923e+00,3.545717700000000150e+01,4.345004099999999880e+01,3.226033999999999846e+00,3.803258999999999901e+01,9.333375000000000199e+00,-2.008564799999999906e+01,-3.769769999999999754e+01,-1.399132000000000042e+00,-2.200229900000000072e+01,3.754033000000000175e+00,2.160359000000000140e+00,1
-1.446191699999999969e+01,-9.730883999999999645e+00,-3.550164999999999793e+00,2.218916000000000111e+00,-4.714305999999999663e+00,1.164313600000000015e+01,8.838751000000000246e+00,4.392646000000000051e+00,1.926692000000000071e+00,-1.152999699999999983e+01,6.700440999999999647e+00,-3.064562000000000008e+00,4.829940999999999818e+00,2.336117000000000221e+00,-6.582091000000000136e+00,6.581075000000000230e+00,2.848993000000000109e+00,-3.030899999999999914e-02,-7.464447999999999972e+00,2.564579000000000164e+00,-3.879185999999999801e+00,4.366794999999999760e+00,4.409506999999999621e+00,-3.558460000000000178e+00,1.631928000000000045e+00,-2.483709299999999942e+01,3.467989000000000210e+00,1.093467000000000056e+01,-1.446768299999999918e+01,3.962794000000000150e+00,-1.419754700000000014e+01,-1.743251410000000021e+02,-1.353900950000000023e+02,-1.536775859999999909e+02,3.666745999999999839e+00,3.566599000000000075e+00,1
-2.715005000000000024e+01,-4.805849000000000260e+00,-1.797563500000000047e+01,-6.060700000000000115e-02,-8.415468000000000615e+00,9.150468000000000046e+00,2.340485400000000027e+01,1.204654000000000025e+01,4.551048999999999900e+00,-4.164109999999999978e+00,1.088122800000000012e+01,-7.673178000000000054e+00,9.848110000000000142e+00,4.386194999999999844e+00,-3.290614000000000150e+00,4.309535999999999589e+00,1.772464000000000039e+00,-5.222999999999999865e-02,-1.682804099999999892e+01,5.716990000000000016e+00,1.092567999999999984e+00,1.083236300000000085e+01,6.231935000000000002e+00,-4.570815999999999768e+00,2.601605000000000167e+00,-3.800565600000000188e+01,-2.897295000000000176e+00,1.281140800000000013e+01,-2.243444900000000075e+01,1.884800000000000031e+00,-1.020881299999999925e+01,-1.458916719999999998e+02,-1.042827149999999961e+02,-1.275613919999999979e+02,6.796710000000000251e-01,4.061163999999999774e+00,1
-4.416673000000000293e+00,3.862289999999999779e+00,-2.415992000000000139e+00,6.083660000000000068e+00,-1.130221200000000081e+01,7.171953000000000245e+00,2.575094800000000106e+01,4.946101999999999776e+00,1.993205899999999886e+01,-1.724449999999999872e-01,7.087062999999999668e+00,-6.795333000000000290e+00,6.476695999999999565e+00,3.453568000000000193e+00,-3.806582999999999828e+00,4.811018999999999934e+00,1.651215000000000099e+00,1.008629999999999943e-01,-1.440995000000000026e+00,7.036503999999999870e+00,-2.308384999999999909e+00,8.469734000000000762e+00,2.690208000000000155e+00,-5.831317000000000306e+00,2.391783999999999910e+00,-1.405388400000000004e+01,5.606219999999999537e-01,6.309902000000000122e+00,-7.816931000000000296e+00,3.562895000000000145e+00,-1.089728999999999992e+01,-1.080856650000000059e+02,-8.703454200000000185e+01,-9.753359899999999527e+01,4.068851999999999691e+00,3.292831000000000063e+00,1
-1.878379899999999836e+01,8.430959999999999566e-01,-1.037659099999999945e+01,3.193490000000000162e+00,-1.297731600000000007e+01,5.235475000000000101e+00,1.401760100000000087e+01,1.132162600000000019e+01,-3.930747000000000213e+00,-7.524369000000000085e+00,8.700362999999999403e+00,-8.089389999999999858e+00,5.725152999999999714e+00,3.876507999999999843e+00,-4.059936000000000433e+00,2.783936000000000188e+00,1.598662000000000027e+00,-3.436100000000000265e-02,2.949904000000000082e+00,1.601682999999999879e+01,-7.623159999999999936e-01,5.077706000000000053e+00,4.455099999999999838e+00,-4.293038000000000132e+00,2.288041999999999909e+00,-2.611906000000000105e+01,2.779823800000000134e+01,2.042449299999999823e+01,-4.023190999999999740e+00,9.201389999999999958e+00,-7.934898999999999702e+00,-7.311826299999999890e+01,-1.795874999999999844e+01,-4.452306600000000003e+01,6.063280999999999921e+00,2.502962999999999827e+00,1
-7.999316999999999567e+00,-2.855808999999999820e+00,-1.809012699999999896e+01,-2.795192999999999817e+00,-8.304252999999999219e+00,6.354212000000000415e+00,9.203607999999999123e+00,1.939156499999999994e+01,-1.418558299999999939e+01,-1.190647399999999934e+01,2.649160000000000181e+00,-8.056862999999999886e+00,7.793061999999999934e+00,3.922905999999999782e+00,-4.840543000000000262e+00,5.530622000000000149e+00,2.461228000000000193e+00,1.009720000000000062e-01,-2.348416999999999977e+00,1.623771500000000145e+01,6.369216999999999906e+00,6.598004999999999676e+00,4.339325999999999794e+00,-9.368679000000000201e+00,2.779459999999999820e+00,-2.361632099999999923e+01,5.483782999999999852e+00,1.036949000000000076e+01,-7.789709000000000216e+00,1.042873299999999936e+01,-1.264351899999999951e+01,-2.265067000000000164e+01,-9.501547999999999661e+00,-1.604736700000000127e+01,7.434597000000000122e+00,2.928366000000000025e+00,1
-7.985375999999999586e+00,8.239525000000000432e+00,-1.878934999999999889e+01,-8.069903999999999300e+00,-4.201414999999999900e+00,8.057093000000000060e+00,-1.471797399999999989e+01,3.138399000000000161e+00,-1.846341500000000124e+01,-3.843393999999999977e+00,2.037151999999999852e+00,-6.829820999999999920e+00,7.860617000000000409e+00,3.522283999999999970e+00,-5.061975999999999587e+00,5.072040999999999578e+00,1.799763999999999919e+00,3.079999999999999839e-03,-7.869426999999999950e+00,7.782013000000000069e+00,-4.989049999999999874e-01,5.174345999999999890e+00,3.461387000000000214e+00,-5.330645999999999773e+00,2.035524000000000111e+00,-1.803856199999999887e+01,-1.220665200000000006e+01,2.264256000000000046e+00,-1.577908799999999978e+01,6.924183000000000199e+00,-7.732202000000000019e+00,1.836778999999999940e+00,2.565925599999999918e+01,1.442214599999999969e+01,4.719178000000000317e+00,2.152444000000000024e+00,1
-1.972293000000000074e+00,4.165276999999999674e+00,-7.534162000000000248e+00,-9.303230000000000111e-01,-1.383144199999999913e+01,6.641047999999999618e+00,9.104919999999999680e-01,3.798293000000000141e+00,-4.227203000000000266e+00,-1.092820500000000017e+01,1.251102799999999959e+01,-6.052982000000000085e+00,5.588790999999999620e+00,2.516010000000000080e+00,-3.544446999999999903e+00,4.056170999999999971e+00,1.465095999999999954e+00,-5.041299999999999948e-02,5.093702999999999648e+00,6.959986999999999924e+00,-2.044976000000000127e+00,9.174927999999999528e+00,3.025266999999999928e+00,-5.838612999999999609e+00,2.639314999999999856e+00,-3.425147499999999923e+01,-9.264305999999999486e+00,9.991832000000000491e+00,-1.901914000000000016e+01,1.004219999999999935e+01,-7.674324999999999619e+00,2.332218900000000161e+01,4.416052400000000233e+01,3.406283599999999723e+01,3.044798000000000116e+00,2.997975999999999974e+00,1
-1.556648299999999985e+01,-8.602009000000000682e+00,-1.344412600000000069e+01,1.628451300000000046e+01,-8.438594000000000150e+00,8.622961000000000098e+00,2.491415500000000094e+01,1.490828899999999990e+01,1.528213999999999961e+00,-3.942667999999999839e+00,4.263339999999999907e-01,-5.024829000000000434e+00,7.351636000000000060e+00,2.926956999999999809e+00,-4.804694999999999716e+00,5.319416999999999618e+00,1.967945000000000055e+00,1.039090000000000014e-01,1.317559400000000025e+01,7.769324000000000119e+00,4.428259999999999974e-01,4.163869000000000042e+00,4.841357000000000355e+00,-6.308048000000000322e+00,2.314388999999999807e+00,-1.871231500000000025e+01,1.884976599999999891e+01,1.370919899999999991e+01,5.926879999999999926e-01,2.116045999999999871e+00,-4.857075000000000031e+00,3.882596000000000203e+01,6.567906800000000089e+01,5.500970199999999721e+01,2.256870000000000154e+00,3.135829999999999895e+00,1
-3.465172900000000311e+01,1.553575160000000039e+02,-3.336266100000000279e+01,1.605605140000000119e+02,-1.162988200000000028e+01,1.455518514000000096e+03,7.360993240000000242e+02,3.236090659999999843e+02,1.759977450000000090e+02,-4.954238000000000142e+00,1.023022940999999946e+03,-1.061962899999999976e+01,1.455692491000000018e+03,3.527807530000000042e+02,-4.036837000000000231e+00,2.056905249999999796e+03,3.578941550000000120e+02,6.426644299999999532e+01,1.906765690000000006e+02,7.196430709999999635e+02,1.765902089999999873e+02,3.383180810000000065e+02,3.516514090000000010e+02,-3.799580999999999875e+00,3.572709060000000250e+02,-1.233259100000000075e+01,7.358181309999999939e+02,3.220039039999999773e+02,1.781196600000000103e+02,3.170615159999999833e+02,-9.909231999999999374e+00,-2.578153400000000062e+01,7.267694569999999885e+02,1.637668370000000095e+02,3.224984460000000013e+02,3.535887210000000209e+02,1
-4.585062700000000291e+01,-3.671859500000000054e+01,-4.404397099999999909e+01,-3.249722599999999773e+01,-4.775330000000000297e+00,6.733717000000000397e+00,7.119518000000000235e+00,9.685738999999999876e+00,-8.291496000000000421e+00,-2.142195000000000071e+00,7.894853999999999594e+00,-4.661538000000000181e+00,7.662676000000000265e+00,3.198154000000000163e+00,-5.067629000000000161e+00,6.318433999999999884e+00,2.290995999999999810e+00,-6.112299999999999678e-02,9.111164999999999736e+00,5.518476999999999855e+00,-1.694940000000000058e-01,3.797629999999999839e+00,2.016370999999999913e+00,-4.296579000000000370e+00,1.388900000000000023e+00,-2.461577700000000135e+01,-4.918033000000000321e+00,8.180994999999999351e+00,-1.514426500000000075e+01,1.027803300000000064e+01,-1.004116199999999992e+01,-3.097663100000000114e+01,-7.506052999999999642e+00,-2.232973099999999889e+01,7.428728999999999694e+00,3.832504000000000133e+00,1
-3.922469199999999745e+01,-2.206716700000000131e+01,-4.197042600000000334e+01,-2.047606800000000149e+01,-9.486765000000000114e+00,9.832141999999999271e+00,-3.579766999999999921e+00,1.059007399999999954e+01,-1.843478800000000106e+01,-8.383259999999999934e+00,3.999289000000000094e+00,-5.060293999999999848e+00,8.937955000000000538e+00,3.748702000000000201e+00,-4.054400000000000226e+00,4.551484999999999559e+00,1.886651999999999996e+00,5.848600000000000326e-02,-4.939893999999999785e+00,4.880150000000000432e+00,-1.307800999999999991e+00,6.162913999999999781e+00,5.714139000000000301e+00,-6.812392000000000003e+00,2.590685000000000127e+00,-3.773378100000000046e+01,-5.310647000000000340e+00,1.198934000000000033e+01,-1.806857799999999870e+01,5.749304000000000414e+00,-1.345058799999999977e+01,-2.568206100000000092e+01,-1.268951099999999954e+01,-1.761776100000000156e+01,3.561739000000000210e+00,4.875938999999999801e+00,1
-1.587087799999999937e+01,3.804377000000000120e+00,-9.997699000000000780e+00,-1.910439999999999916e+00,-5.041267999999999638e+00,1.019913599999999931e+01,1.407291000000000025e+01,1.346932999999999936e+01,-2.819690000000000030e+00,-9.242902000000000839e+00,1.104840399999999967e+01,-4.619219000000000186e+00,5.587596999999999703e+00,2.941186000000000078e+00,-4.811088999999999949e+00,6.323119000000000156e+00,2.339878000000000124e+00,3.760299999999999754e-02,9.288185999999999609e+00,1.201798100000000069e+01,8.463500000000000190e-02,2.259116000000000124e+00,3.936587999999999976e+00,-5.291822999999999944e+00,1.716093000000000091e+00,-1.086880700000000033e+01,1.996730000000000160e+01,1.221550799999999981e+01,5.463402000000000314e+00,1.089475900000000053e+01,-1.464951899999999974e+01,-1.794348899999999958e+01,1.383675999999999906e+00,-5.173677999999999777e+00,4.955356000000000094e+00,4.872245999999999633e+00,1
-7.260553999999999952e+00,4.319791000000000381e+00,-5.123531999999999975e+00,5.349247000000000085e+00,-6.709139000000000408e+00,1.057681900000000041e+01,2.596229000000000120e+00,1.050713200000000036e+01,-7.844174999999999898e+00,-8.253622999999999266e+00,6.603733000000000075e+00,-6.829359000000000179e+00,6.078647000000000133e+00,3.612226000000000159e+00,-4.310998999999999803e+00,3.532032000000000060e+00,1.959032000000000107e+00,-1.004199999999999954e-01,2.467563900000000032e+01,6.733200000000000074e+00,1.420163999999999982e+00,4.843386999999999887e+00,4.557819000000000287e+00,-4.283102999999999660e+00,2.064296999999999827e+00,-1.306645699999999977e+01,5.333787000000000056e+00,6.846553000000000111e+00,-1.736491000000000007e+00,5.569177999999999962e+00,-1.038068999999999953e+01,-3.285820000000000185e+00,3.178065999999999836e+00,-1.636229999999999907e-01,4.413979999999999571e+00,4.821322999999999581e+00,1
-1.261585799999999935e+01,1.255570000000000075e+00,7.552429000000000059e+00,2.320044499999999843e+01,-7.595082999999999807e+00,1.082362600000000086e+01,4.543984000000000023e+00,5.301509000000000249e+00,-2.864558000000000160e+00,-2.884301999999999921e+00,1.800893000000000077e+00,-5.207119999999999749e+00,4.103505000000000180e+00,2.435163000000000189e+00,-3.814347000000000154e+00,3.788013999999999992e+00,1.740653999999999924e+00,8.509099999999999997e-02,1.478730299999999964e+01,1.328708499999999937e+01,2.559480000000000088e-01,3.883068000000000186e+00,5.318819999999999659e+00,-5.050497000000000014e+00,1.914631999999999890e+00,-1.145775000000000077e+01,4.277287000000000283e+00,6.027536999999999701e+00,-1.280475999999999948e+00,7.188257000000000119e+00,-1.290737799999999957e+01,-1.835337699999999828e+01,-3.305845999999999840e+00,-1.232323399999999936e+01,5.229289999999999772e+00,4.536724999999999675e+00,1
-4.540381000000000000e+00,5.259972999999999566e+00,2.769225000000000048e+00,1.712128500000000031e+01,-7.654335999999999807e+00,3.807596999999999898e+00,1.010781899999999922e+01,1.161677500000000052e+01,-6.474003999999999870e+00,-1.011847999999999992e+01,2.488309000000000104e+00,-7.736317999999999806e+00,4.507454000000000072e+00,3.589853999999999878e+00,-6.332577999999999818e+00,5.063163000000000302e+00,2.831843000000000110e+00,-1.389799999999999924e-01,4.643308000000000213e+00,7.939826000000000050e+00,2.222732000000000152e+00,2.796692000000000178e+00,3.891281000000000212e+00,-5.565661000000000413e+00,3.011546000000000056e+00,8.743009999999999948e-01,2.926349099999999837e+01,1.176303200000000082e+01,1.735660499999999828e+01,1.173755300000000013e+01,-1.014528999999999925e+01,-1.654839300000000080e+01,7.704609999999999737e+00,-8.460649999999999338e+00,6.571920999999999680e+00,3.407497999999999916e+00,1
-1.496061500000000066e+01,-6.830413000000000068e+00,-5.517072999999999894e+00,1.380756000000000094e+00,-8.429430999999999230e+00,1.015583400000000047e+01,-4.069782000000000011e+00,7.413660000000000139e+00,-1.419402000000000008e+01,-8.734078000000000230e+00,6.994958999999999705e+00,-8.069302000000000419e+00,6.604421999999999571e+00,4.037588000000000399e+00,-4.309203000000000117e+00,3.802799999999999958e+00,1.582904000000000089e+00,6.141300000000000231e-02,-1.007831400000000066e+01,6.699224000000000068e+00,-1.624443999999999999e+00,6.516918000000000433e+00,4.089719999999999800e+00,-6.101111999999999647e+00,2.323707000000000189e+00,-1.291633700000000040e+01,1.169287699999999930e+01,1.126453399999999938e+01,2.677470000000000128e-01,1.322529100000000035e+01,-1.237626599999999932e+01,-1.979785000000000039e+01,-5.180912000000000184e+00,-1.059258200000000016e+01,6.670473000000000319e+00,4.515089999999999826e+00,1
1.933758500000000069e+01,2.827416799999999952e+01,-4.066772000000000276e+01,-2.466873000000000005e+01,-6.855787000000000297e+00,1.089179599999999937e+01,7.019265199999999538e+01,1.412753400000000070e+01,5.471172599999999875e+01,-2.260619300000000109e+01,8.795025000000000759e+00,-1.129953099999999999e+01,8.225013999999999825e+00,4.230266000000000304e+00,-7.053086000000000411e+00,3.590616999999999948e+00,1.944660999999999973e+00,-9.627000000000000141e-03,3.491448400000000163e+01,1.699492000000000003e+00,-2.615930000000000200e-01,3.918836999999999904e+00,3.379646999999999846e+00,-4.277855999999999881e+00,1.540024999999999977e+00,1.672134000000000009e+00,4.422795899999999847e+01,1.510057499999999919e+01,2.226318900000000056e+01,6.416165000000000340e+00,-1.342718400000000045e+01,2.228572000000000131e+01,3.558424999999999727e+01,3.077890700000000024e+01,4.384659000000000084e+00,3.973393999999999870e+00,1
8.204352999999999341e+00,2.694994300000000109e+01,-1.034259999999999913e+01,-6.998041999999999874e+00,-1.320929100000000034e+01,6.766906999999999783e+00,2.589036499999999918e+01,2.243606600000000029e+01,-1.286283000000000065e+00,2.150707000000000146e+00,4.863463000000000314e+00,-3.405231999999999815e+00,8.096711000000000880e+00,3.172798999999999925e+00,-4.065618999999999872e+00,4.822835000000000427e+00,2.059733000000000036e+00,1.573710000000000109e-01,8.202728000000000463e+00,1.185132600000000025e+01,-4.033400000000000180e-02,4.984509000000000079e+00,5.707457999999999920e+00,-5.312190000000000190e+00,2.002607999999999944e+00,-4.352212999999999710e+01,-9.709766999999999371e+00,1.332990500000000011e+01,-2.542149399999999915e+01,6.977337000000000344e+00,-1.660055900000000051e+01,3.271264500000000197e+01,5.095882000000000289e+01,3.911027899999999846e+01,2.205303999999999931e+00,3.972218999999999944e+00,1
-2.077700799999999859e+01,-5.832494999999999763e+00,-2.847652199999999922e+01,-1.720749800000000107e+01,-1.196852600000000066e+01,8.260678999999999661e+00,-2.223916799999999938e+01,1.332542899999999975e+01,-4.106498700000000213e+01,-8.196844999999999715e+00,5.468372999999999706e+00,-5.668319000000000329e+00,4.200814000000000270e+00,2.685586999999999946e+00,-3.838566999999999840e+00,6.292958999999999747e+00,2.354859999999999953e+00,-9.173299999999999510e-02,-7.007088000000000427e+00,5.786560999999999844e+00,3.668088000000000015e+00,5.397226999999999997e+00,4.703826000000000285e+00,-3.311551999999999829e+00,1.856103000000000058e+00,-4.388794000000000040e+01,2.249415400000000176e+01,2.384798199999999824e+01,-9.678324999999999179e+00,3.698554999999999815e+00,-1.504899499999999968e+01,1.740776599999999874e+01,2.467755999999999972e+01,2.011644300000000030e+01,5.583210000000000228e+00,3.531588999999999867e+00,1
-2.710800000000000015e-02,6.217914000000000385e+00,-7.265270000000000117e+00,1.019648699999999941e+01,-1.369053100000000001e+01,4.299818000000000140e+00,-3.337137999999999938e+00,5.602062000000000097e+00,-1.299109200000000008e+01,-6.273107000000000433e+00,8.297855999999999455e+00,-5.743065999999999782e+00,6.207925999999999611e+00,2.965915999999999997e+00,-3.796208000000000027e+00,3.028249999999999886e+00,1.769392000000000076e+00,-1.090999999999999956e-03,4.869335000000000413e+00,1.110696399999999961e+01,4.593115000000000059e+00,8.933336999999999861e+00,2.869658999999999960e+00,-4.810569000000000095e+00,2.672788000000000164e+00,1.844698500000000152e+01,4.860941100000000148e+01,1.216139500000000062e+01,2.793683800000000161e+01,6.838760999999999868e+00,-1.459425099999999986e+01,2.512996999999999925e+00,2.642220400000000069e+01,1.129099800000000009e+01,1.133720000000000061e+00,4.280216000000000243e+00,1
3.062079999999999802e-01,9.538313000000000486e+00,2.330197300000000027e+01,2.758202199999999849e+01,-6.471756000000000064e+00,8.307356000000000407e+00,8.612227000000000743e+00,5.419495999999999647e+00,1.584014999999999951e+00,-7.081021999999999927e+00,1.217281299999999966e+01,-1.022203799999999951e+01,6.436199000000000225e+00,4.292525000000000368e+00,-4.041121999999999659e+00,4.803391999999999662e+00,1.948652000000000051e+00,-2.265599999999999906e-02,3.266220000000000123e+00,6.243731999999999616e+00,-2.904122000000000092e+00,5.819217000000000084e+00,2.807093000000000060e+00,-7.339993999999999907e+00,2.631464999999999943e+00,1.167723299999999931e+01,3.699389599999999945e+01,1.004689600000000027e+01,2.690114200000000011e+01,6.657964999999999911e+00,-1.251548799999999950e+01,-7.015795999999999921e+00,1.573962799999999973e+01,8.394790000000000418e+00,4.802660999999999625e+00,3.234684999999999810e+00,1
-3.064596900000000090e+01,-2.330862499999999926e+01,-6.835492999999999597e+00,9.769689999999999763e-01,-3.559448999999999863e+00,6.863534999999999719e+00,-5.914685000000000414e+00,1.082137200000000021e+01,-2.107808899999999852e+01,-3.786156000000000077e+00,8.685237000000000762e+00,-6.283921000000000312e+00,6.960042999999999758e+00,3.069029000000000007e+00,-4.820744999999999614e+00,4.048548000000000258e+00,2.188940000000000108e+00,1.278600000000000014e-01,-2.171355999999999842e+00,7.820265000000000022e+00,2.058615000000000084e+00,4.110905999999999949e+00,5.583292000000000144e+00,-4.326975000000000016e+00,2.279654999999999987e+00,-3.495322999999999958e+00,2.376072399999999973e+01,1.118262299999999954e+01,1.038835100000000011e+01,1.020110599999999934e+01,-8.915741999999999834e+00,-2.636842700000000050e+01,-1.088310000000000066e+01,-2.013296800000000175e+01,4.627449999999999619e+00,4.219185999999999659e+00,1
-4.171595800000000054e+01,-2.833482599999999962e+01,-1.974832500000000124e+01,-1.459155100000000083e+01,-1.359753500000000059e+01,6.080726000000000298e+00,-2.487851500000000016e+01,5.908540999999999599e+00,-3.042376399999999848e+01,-8.959070999999999785e+00,3.934750999999999888e+00,-8.125806000000000751e+00,6.363845000000000418e+00,4.117674000000000056e+00,-5.090190999999999910e+00,5.277470000000000105e+00,2.015079000000000065e+00,-1.314500000000000043e-02,-1.690152499999999947e+01,1.096075599999999994e+01,1.588235000000000063e+00,8.779809999999999448e+00,6.066843999999999681e+00,-9.644774999999999210e+00,3.017889999999999961e+00,-2.044825300000000112e+01,4.957138999999999740e+00,9.073454999999999160e+00,-6.914892000000000039e+00,4.861534999999999940e+00,-2.037796700000000172e+01,-4.503665600000000069e+01,-2.913057600000000136e+01,-3.451225000000000165e+01,3.227777999999999814e+00,4.418510000000000382e+00,1
-4.644080799999999698e+01,-2.949575899999999962e+01,-3.046815899999999999e+01,-2.458810400000000129e+01,-5.497777000000000136e+00,9.663681999999999661e+00,-2.439747500000000002e+01,9.618895999999999447e+00,-3.437855799999999817e+01,-2.348129999999999828e+00,9.014608000000000843e+00,-7.027322999999999986e+00,5.873199999999999754e+00,3.457085999999999881e+00,-4.829824999999999591e+00,4.535129999999999661e+00,1.990866999999999942e+00,-4.753000000000000280e-02,-2.398719099999999926e+01,1.083201599999999942e+01,-1.186879000000000017e+00,4.144956999999999780e+00,5.384990000000000165e+00,-6.345676000000000094e+00,3.002815000000000012e+00,-4.003741899999999987e+01,-8.348188999999999638e+00,1.265553399999999939e+01,-1.835410299999999850e+01,3.019932999999999979e+00,-1.060632200000000047e+01,-3.837602600000000308e+01,-2.150370399999999904e+01,-3.092200400000000116e+01,1.457751000000000019e+00,4.468040000000000234e+00,1
-2.625189200000000156e+01,-1.034728800000000071e+01,-4.060002500000000225e+01,-2.809545900000000174e+01,-4.473648999999999987e+00,6.375412999999999997e+00,3.206965999999999983e+00,1.020052899999999951e+01,-1.386769100000000066e+01,-5.715537000000000312e+00,1.473711600000000033e+01,-4.500721999999999667e+00,3.737235000000000085e+00,2.382893999999999846e+00,-6.350202000000000346e+00,5.550322000000000422e+00,3.133750000000000036e+00,-1.045650000000000052e-01,-3.110336399999999912e+01,3.357953999999999883e+00,-2.119021000000000043e+00,4.011701000000000406e+00,3.258955999999999964e+00,-4.060863000000000334e+00,2.254582000000000086e+00,-3.011030299999999826e+01,-1.845444200000000023e+01,4.726575000000000415e+00,-2.420678699999999850e+01,8.387064999999999770e+00,-8.617219999999999658e+00,-2.224050700000000091e+01,-1.257269699999999979e+01,-1.816182200000000080e+01,3.152004999999999946e+00,2.808568000000000175e+00,1
-2.580795499999999976e+01,-6.991488999999999621e+00,-5.112200200000000194e+01,-3.340931499999999943e+01,-6.697807000000000066e+00,5.850965000000000416e+00,-3.880811000000000011e+00,6.541417000000000037e+00,-1.106044799999999917e+01,-1.241467399999999977e+01,6.730731999999999715e+00,-4.131516000000000410e+00,3.030184000000000211e+00,1.953615000000000101e+00,-6.851614999999999789e+00,6.566600000000000215e+00,2.350630000000000219e+00,4.772599999999999759e-02,-1.616313900000000103e+01,6.507182000000000244e+00,-9.753520999999999219e+00,6.402073999999999820e+00,3.295964000000000116e+00,-7.145426999999999751e+00,3.040777999999999981e+00,-3.997687200000000018e+01,-1.062363999999999997e+01,1.074790899999999993e+01,-2.338777299999999926e+01,1.260195000000000043e+01,-1.041728099999999912e+01,-2.818244800000000083e+01,-8.210749999999999993e-01,-1.301002399999999959e+01,6.431886000000000436e+00,3.395626000000000033e+00,1
