@relation Sub1_A_32_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute class {0,1}

@data
3.139161000000000090e+00,3.653703000000000145e+00,-1.563059499999999957e+01,-7.840328000000000408e+00,3.030648999999999926e+00,1.141828800000000044e+01,5.218436999999999770e+00,-3.417508999999999908e+00,4.339682999999999957e+00,-3.079263999999999779e+00,4.545729999999999826e+00,1.888655999999999890e+00,0
4.191377000000000130e+00,3.917040000000000077e+00,-3.184064199999999900e+01,1.805324500000000043e+01,2.012443000000000026e+01,3.792450000000000099e+00,5.817149999999999821e+00,-9.919254000000000460e+00,4.843919999999999781e+00,-5.832505000000000273e+00,3.785070000000000157e+00,2.299723000000000184e+00,0
4.191650000000000098e+00,6.542284000000000432e+00,1.540399999999999929e-02,2.263496500000000111e+01,1.078849199999999975e+01,1.442952299999999966e+01,7.618375000000000341e+00,-9.834581999999999269e+00,3.983620999999999857e+00,-3.529958000000000151e+00,5.074607999999999564e+00,2.147787000000000113e+00,0
3.002120999999999817e+00,6.920853000000000144e+00,-3.061123299999999858e+01,1.735560900000000117e+01,1.765438400000000030e+01,1.768421000000000021e+00,4.290949000000000346e+00,-3.415855000000000086e+00,4.106272999999999840e+00,-3.522412999999999794e+00,5.315846999999999767e+00,2.457901999999999809e+00,0
4.434217000000000297e+00,4.273686999999999792e+00,-3.167070100000000110e+01,4.530119000000000007e+00,1.749751699999999843e+01,8.891678999999999888e+00,7.800156999999999563e+00,-8.069060000000000343e+00,5.314580000000000304e+00,-5.842175000000000118e+00,3.812912999999999997e+00,2.598275999999999808e+00,0
2.854404999999999859e+00,4.851282999999999568e+00,1.318068799999999996e+01,2.282803699999999836e+01,4.065241000000000327e+00,8.125170000000000670e+00,7.118815999999999811e+00,-7.345214000000000354e+00,3.991379999999999928e+00,-4.547017000000000309e+00,5.084331999999999852e+00,1.897534000000000054e+00,0
2.870531999999999861e+00,5.484085000000000321e+00,1.863853999999999900e+01,3.985122599999999693e+01,8.567026000000000252e+00,1.407315400000000061e+01,8.064121000000000095e+00,-6.728400999999999854e+00,3.554047000000000178e+00,-5.278895999999999589e+00,4.857548000000000421e+00,2.254424999999999901e+00,0
3.454292000000000140e+00,5.868805000000000049e+00,1.809414599999999851e+01,2.265645800000000065e+01,1.971613999999999978e+00,2.804514000000000173e+00,1.781770000000000076e+00,-1.387153999999999998e+00,1.432635000000000103e+00,-1.504604999999999970e+00,1.542591000000000045e+00,9.679309999999999858e-01,0
3.842159999999999798e+00,3.050609999999999822e+00,1.344038100000000036e+01,2.209685800000000100e+01,3.507855999999999863e+00,5.541292000000000328e+00,6.856906000000000390e+00,-5.657022000000000439e+00,3.537354999999999805e+00,-7.077543000000000362e+00,4.092108999999999774e+00,2.666777000000000175e+00,0
2.695806000000000147e+00,4.416737999999999609e+00,-1.620056900000000155e+01,7.023977999999999611e+00,9.559499999999999886e+00,6.796497999999999706e+00,2.489416999999999991e+00,-1.855995999999999979e+00,3.158145000000000202e+00,-2.550640000000000018e+00,3.810480999999999785e+00,1.431046000000000040e+00,0
2.514085000000000125e+00,4.746362999999999666e+00,-1.682966100000000154e+01,9.566919999999999646e+00,1.038370699999999935e+01,2.217673999999999879e+01,9.565884000000000498e+00,-3.079563999999999968e+00,7.545556999999999626e+00,-6.867765000000000342e+00,7.596180000000000376e+00,2.820536999999999850e+00,0
3.003458000000000183e+00,3.963157999999999959e+00,-1.922725999999999935e+00,1.355871100000000062e+01,6.223704999999999821e+00,8.467978000000000449e+00,4.109939999999999927e+00,-8.227520000000000167e+00,3.431893000000000082e+00,-4.552710000000000257e+00,3.548786000000000218e+00,1.898079000000000072e+00,0
3.703327999999999953e+00,8.007001999999999953e+00,-4.909645000000000259e+00,9.856246000000000507e+00,5.422584999999999766e+00,9.247370999999999341e+00,5.295252999999999766e+00,-7.353664000000000200e+00,5.363499000000000017e+00,-3.285468999999999973e+00,3.808263999999999871e+00,1.806920999999999999e+00,0
3.577265999999999835e+00,3.838515999999999817e+00,-1.511230999999999991e+00,9.090510000000000090e+00,3.813839000000000201e+00,3.813457999999999792e+00,4.954039999999999999e+00,-5.218922000000000061e+00,4.021321000000000367e+00,-5.316546999999999912e+00,3.545395000000000074e+00,2.875726999999999922e+00,0
1.766521999999999926e+00,4.222267000000000436e+00,7.656460000000000043e+00,1.471252699999999969e+01,2.810198999999999891e+00,4.716991000000000156e+00,4.404771000000000214e+00,-7.332372999999999585e+00,2.636247000000000007e+00,-1.273476000000000052e+00,2.542483999999999966e+00,8.649860000000000326e-01,0
2.920690000000000008e+00,3.893666000000000071e+00,1.331335200000000007e+01,2.010416000000000025e+01,2.577366000000000046e+00,3.767110000000000181e+00,2.168721999999999817e+00,-1.926107999999999931e+00,2.057720999999999911e+00,-2.512481000000000186e+00,2.810043999999999986e+00,1.235136999999999929e+00,0
3.270338999999999885e+00,4.888690000000000424e+00,-3.154014400000000151e+01,3.881377000000000077e+00,1.258909000000000056e+01,7.532718000000000025e+00,6.224644999999999762e+00,-3.276721000000000217e+00,3.872437000000000129e+00,-5.322079999999999700e+00,5.052840999999999916e+00,2.845854000000000106e+00,0
2.237010000000000165e+00,2.261899000000000104e+00,-3.146882799999999847e+01,-1.478608099999999936e+01,6.281341000000000285e+00,4.178740999999999595e+00,4.349594999999999878e+00,-7.055608000000000324e+00,4.708616000000000135e+00,-4.603087000000000373e+00,6.554832000000000214e+00,2.726891999999999872e+00,0
3.958139000000000074e+00,7.195058000000000398e+00,-3.588761900000000082e+01,-6.988675999999999888e+00,1.158290200000000070e+01,6.865024000000000015e+00,9.118809999999999860e+00,-9.007345000000000823e+00,3.834975000000000023e+00,-2.330041000000000029e+00,3.016173000000000215e+00,1.527789999999999981e+00,0
3.072586999999999957e+00,6.279262000000000121e+00,-1.141890199999999922e+01,3.456604000000000010e+00,5.558341000000000420e+00,1.036202999999999985e+00,1.817071000000000103e+00,-7.675342999999999805e+00,4.079607000000000205e+00,-3.296367000000000047e+00,3.037577000000000194e+00,1.593226000000000031e+00,0
3.162554999999999783e+00,5.219476000000000226e+00,-1.223474099999999964e+01,-2.682468000000000075e+00,3.548157999999999923e+00,3.020935999999999844e+00,1.822818999999999967e+00,-2.899487999999999843e+00,1.110460999999999920e+00,-3.039191999999999894e+00,2.533227000000000118e+00,1.286677000000000071e+00,0
3.239679000000000197e+00,4.230586999999999875e+00,-1.002206200000000003e+01,4.587842000000000198e+00,5.318939000000000306e+00,3.087366999999999972e+00,3.140820000000000167e+00,-1.110844499999999968e+01,4.782244000000000383e+00,-3.277857000000000021e+00,2.534168000000000198e+00,1.459991000000000039e+00,0
2.278077999999999825e+00,5.303028000000000297e+00,-7.682466999999999935e+00,-1.085712000000000010e+00,2.605337000000000014e+00,2.349603000000000108e+00,1.781290999999999958e+00,-1.453217999999999899e+00,1.067341000000000095e+00,-2.033491000000000160e+00,1.268483999999999945e+00,9.862729999999999553e-01,0
2.363655000000000062e+00,6.430054000000000158e+00,-3.962927000000000088e+00,1.083329499999999967e+01,5.655266000000000126e+00,4.150891999999999804e+00,5.511783000000000321e+00,-3.220544999999999991e+00,1.816205000000000069e+00,-2.283132999999999857e+00,2.784784999999999844e+00,1.402360999999999969e+00,0
4.741984999999999673e+00,3.535344999999999960e+00,-5.688157000000000352e+00,1.198105299999999929e+01,6.336515000000000342e+00,7.483395999999999937e+00,6.573531000000000013e+00,-3.253687000000000218e+00,3.947874000000000105e+00,-3.774538000000000171e+00,5.831207000000000029e+00,2.682560000000000056e+00,0
2.643936000000000064e+00,5.063674999999999926e+00,-7.810912000000000077e+00,9.668907000000000806e+00,6.509625999999999912e+00,1.482136400000000087e+01,7.951418000000000319e+00,-3.249026000000000192e+00,2.442740000000000133e+00,-4.809290999999999983e+00,5.329481000000000357e+00,2.300272000000000094e+00,0
5.133701000000000292e+00,4.440045999999999715e+00,-8.620520000000000849e+00,7.242872000000000199e+00,6.449652999999999636e+00,9.187345999999999790e+00,4.613452999999999804e+00,-2.630554000000000059e+00,1.898840000000000083e+00,-5.052628000000000341e+00,3.038358999999999810e+00,2.160394999999999843e+00,0
3.142503000000000046e+00,4.648911000000000016e+00,-2.437753400000000070e+01,1.147977700000000034e+01,1.294224499999999978e+01,3.707254999999999967e+00,4.996710000000000207e+00,-5.344203000000000259e+00,3.644031000000000020e+00,-6.060145000000000337e+00,6.589614000000000082e+00,3.399087999999999887e+00,0
2.660133000000000081e+00,4.480175000000000018e+00,-1.133090299999999928e+01,-2.106689999999999952e+00,3.446663000000000032e+00,1.193867799999999946e+01,5.765246000000000315e+00,-4.513524000000000314e+00,2.831137000000000015e+00,-4.069746000000000308e+00,4.281906000000000212e+00,1.968695000000000084e+00,0
3.368667999999999996e+00,5.692571000000000048e+00,-6.412503000000000064e+00,-8.500710000000000210e-01,2.160756000000000121e+00,1.138260999999999967e+00,2.932789000000000090e+00,-2.170602999999999838e+00,1.251338000000000061e+00,-4.065415999999999919e+00,3.788841999999999821e+00,1.640595999999999943e+00,0
3.669039000000000161e+00,2.811307999999999918e+00,5.742229000000000028e+00,1.776051500000000161e+01,4.617371000000000336e+00,2.697757999999999878e+00,4.294318999999999775e+00,-8.420029999999999459e-01,3.822982000000000102e+00,-4.044427999999999912e+00,4.573868000000000045e+00,2.235593000000000163e+00,0
3.463077999999999879e+00,3.650192000000000103e+00,-5.741036000000000250e+00,1.771349999999999980e+00,3.038638000000000172e+00,5.280313999999999730e+00,4.319177999999999962e+00,-7.334033999999999942e+00,3.056458000000000119e+00,-3.287101999999999968e+00,3.298284000000000216e+00,1.852850000000000108e+00,0
2.168210999999999888e+00,4.311061999999999728e+00,-1.872172300000000078e+01,-1.513022000000000089e+00,6.935175000000000090e+00,2.315831000000000195e+00,2.781642000000000170e+00,-8.996335000000000193e+00,4.962150000000000283e+00,-2.054527999999999910e+00,2.530590000000000117e+00,1.332694000000000045e+00,0
4.952493569999999750e+02,4.727670190000000048e+02,-7.180240999999999651e+00,1.023958383000000026e+03,4.456829220000000191e+02,1.027653287999999975e+03,4.462435350000000085e+02,-8.643924999999999415e+00,4.815279269999999769e+02,-6.332406999999999897e+00,2.056905249999999796e+03,4.979047620000000052e+02,0
3.412058000000000035e+00,4.048932999999999893e+00,-6.618494000000000099e+00,5.993705000000000283e+00,4.843323999999999963e+00,4.491100000000000092e-01,2.161268999999999885e+00,-4.799713999999999814e+00,1.909767999999999910e+00,-1.774426999999999977e+00,2.043569999999999887e+00,1.029373000000000093e+00,0
4.550613000000000241e+00,5.949423999999999602e+00,-7.945820999999999579e+00,6.962526000000000437e+00,5.699254999999999960e+00,-6.466099999999999626e-02,2.942505000000000148e+00,-4.485098999999999947e+00,3.467572000000000099e+00,-5.076843000000000217e+00,4.794488999999999557e+00,2.457634000000000096e+00,0
3.296241999999999894e+00,7.825060999999999822e+00,-4.016722999999999821e+00,4.234192000000000178e+00,2.988814000000000082e+00,5.941863999999999812e+00,2.106486999999999998e+00,-1.248941999999999997e+00,2.686694000000000138e+00,-1.014083999999999985e+00,1.498780999999999919e+00,6.546410000000000284e-01,0
3.401501000000000108e+00,6.961204999999999643e+00,-1.282392800000000044e+01,-4.716971000000000025e+00,3.215262000000000064e+00,1.002839000000000036e+00,1.398141999999999996e+00,-7.205826000000000064e+00,4.098747999999999614e+00,-2.793798999999999921e+00,3.024290000000000145e+00,1.437435999999999936e+00,0
3.868047999999999931e+00,9.315725000000000477e+00,-1.607220699999999880e+01,-1.345339999999999980e+00,5.749848000000000070e+00,7.732846999999999582e+00,4.549479999999999968e+00,-6.091312000000000282e+00,2.975509999999999877e+00,-5.602058999999999678e+00,4.795653999999999861e+00,2.981200999999999990e+00,0
3.008615999999999957e+00,3.636550000000000171e+00,-8.303065999999999391e+00,-2.469412999999999858e+00,2.302623999999999782e+00,6.927754000000000190e+00,4.062892999999999866e+00,-4.507902999999999771e+00,4.231069999999999887e+00,-5.320812000000000097e+00,4.035603000000000051e+00,2.502022000000000190e+00,0
3.732505999999999879e+00,8.979195999999999955e+00,-9.352159999999999584e+00,-2.938245999999999913e+00,2.359818999999999889e+00,8.775947999999999638e+00,5.660824999999999996e+00,-6.672099000000000224e+00,2.009583999999999815e+00,-7.107884000000000313e+00,6.576876000000000388e+00,3.357067999999999941e+00,0
4.863967999999999847e+00,4.808361999999999803e+00,-2.303799999999999848e+00,1.022792699999999932e+01,4.560266000000000375e+00,-1.161715999999999971e+00,1.718507999999999925e+00,-2.865708000000000144e+00,1.372228999999999921e+00,-2.775606999999999935e+00,3.304342000000000112e+00,1.474574000000000051e+00,0
3.007445000000000146e+00,3.504678999999999878e+00,1.601408699999999996e+01,2.888315899999999914e+01,5.174287999999999776e+00,3.273410999999999849e+00,2.115298000000000123e+00,-6.594719999999999693e+00,2.486276000000000153e+00,-4.793900999999999968e+00,3.312005999999999784e+00,1.820492999999999917e+00,0
3.028411000000000186e+00,3.248273999999999884e+00,1.370337999999999923e+01,2.678259399999999957e+01,4.791490999999999723e+00,6.217562000000000033e+00,3.612296000000000173e+00,-6.207186000000000092e+00,3.431687999999999850e+00,-5.816658000000000328e+00,4.822986000000000217e+00,2.905346000000000206e+00,0
2.642635999999999985e+00,5.046719999999999651e+00,5.363409999999999567e-01,1.600705100000000058e+01,6.365075000000000038e+00,5.087280999999999942e+00,4.102838000000000207e+00,-5.318680999999999770e+00,3.433243000000000045e+00,-5.056225999999999665e+00,4.565559000000000367e+00,2.522962000000000149e+00,0
3.241420999999999886e+00,6.004432999999999687e+00,-6.730917999999999957e+00,7.512865999999999822e+00,5.995581999999999745e+00,2.854620999999999853e+00,2.178701999999999916e+00,-8.385782000000000735e+00,2.852351000000000081e+00,-1.528238999999999903e+00,3.542555000000000121e+00,1.387205999999999939e+00,0
3.081782000000000021e+00,5.235863000000000156e+00,-1.248665399999999970e+01,1.195481499999999997e+01,9.426348000000000837e+00,3.225500000000000034e-01,2.510931999999999942e+00,-5.325724000000000125e+00,3.989649000000000001e+00,-7.079972999999999850e+00,4.063456999999999653e+00,2.916863000000000206e+00,0
3.101118000000000041e+00,5.425118000000000329e+00,6.249249999999999527e-01,2.085605899999999835e+01,8.097514000000000323e+00,3.050997999999999877e+00,2.719106000000000023e+00,-8.566074999999999662e+00,4.319998000000000005e+00,-3.275507999999999864e+00,7.097368999999999595e+00,2.495379999999999932e+00,0
3.567020999999999997e+00,5.123062000000000005e+00,-2.591327000000000158e+00,1.144781200000000076e+01,5.232704000000000022e+00,5.531956000000000095e+00,6.293206999999999773e+00,-7.692446000000000339e+00,5.127284000000000397e+00,-4.542894000000000432e+00,3.815717999999999943e+00,2.207396000000000136e+00,0
3.069875000000000131e+00,3.276569999999999983e+00,-1.567126099999999944e+01,-6.693975000000000009e+00,3.356727999999999934e+00,4.278730000000000366e+00,1.384487000000000023e+00,-7.574933999999999834e+00,2.557618000000000169e+00,-2.802324000000000037e+00,2.009897000000000045e+00,1.259838000000000013e+00,0
3.738602000000000203e+00,8.730639000000000038e+00,-8.931962999999999653e+00,-1.025295999999999985e+00,2.904002999999999890e+00,3.959252999999999911e+00,2.592785000000000117e+00,-2.525939999999999852e+00,2.173414000000000179e+00,-2.041659000000000113e+00,3.534622999999999848e+00,1.303080000000000016e+00,0
4.290066999999999631e+00,1.082895500000000055e+01,-2.364377899999999855e+01,-9.118271000000000015e+00,5.970773999999999582e+00,9.677773000000000181e+00,5.699868999999999630e+00,-4.168156999999999890e+00,2.299468000000000067e+00,-3.555737999999999843e+00,5.299172999999999689e+00,1.985359000000000096e+00,0
4.048569999999999780e+00,8.568205000000000737e+00,-6.095519999999999605e+00,-2.787580000000000058e-01,2.269331000000000209e+00,2.135136999999999841e+00,2.053417000000000048e+00,-3.946823999999999888e+00,2.377202000000000037e+00,-1.768807999999999936e+00,2.023587000000000025e+00,9.285700000000000065e-01,0
4.554490999999999623e+00,9.206768999999999536e+00,-1.502552900000000058e+01,-9.120250999999999664e+00,2.342494999999999994e+00,3.748835000000000139e+00,9.988590000000000524e-01,-7.553334999999999688e+00,4.325497000000000369e+00,-5.597691000000000194e+00,5.044547999999999810e+00,2.953952000000000133e+00,0
5.080949000000000382e+00,2.672064000000000217e+00,-1.213389500000000076e+01,-5.948081000000000174e+00,2.258890000000000065e+00,5.747819999999999929e+00,3.053503000000000078e+00,-7.197871000000000130e+00,3.468516000000000155e+00,-4.572602999999999973e+00,5.301936000000000426e+00,2.332390000000000185e+00,0
4.550819999999999865e+00,6.073762000000000327e+00,-5.347506000000000093e+00,1.467977000000000087e+00,2.643848999999999894e+00,-1.811086999999999891e+00,2.977779999999999871e-01,-3.239287000000000027e+00,1.115720000000000045e+00,-4.312515999999999572e+00,1.514863999999999988e+00,1.354710999999999999e+00,0
