@relation Sub1_B_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute class {0,1}

@data
-3.511500900000000058e+01,1.121647500000000086e+01,-4.106338699999999875e+01,9.023809999999999887e-01,-1.779060099999999878e+01,-1.055273200000000067e+01,6.043802000000000341e+00,-7.601595999999999798e+00,6.825446000000000346e+00,4.096640999999999977e+00,-5.357817899999999867e+01,-2.329604399999999842e+01,1.284191399999999916e+01,6.982274000000000314e+00,-3.726501999999999981e+00,7.638471000000000011e+00,-4.293261100000000141e+01,-2.685211899999999829e+01,6.647057000000000215e+00,-3.144889399999999924e+01,-2.950765000000000171e+01,-1.339647399999999955e+01,-2.063555799999999962e+01,1
-3.583900899999999723e+01,1.055121399999999987e+01,-4.067855800000000244e+01,-1.449763699999999922e+01,-2.747299500000000094e+01,7.391862999999999850e+00,3.857515999999999945e+00,-5.830943000000000431e+00,3.810344000000000175e+00,2.403316999999999926e+00,-4.522393499999999733e+01,-2.585064500000000010e+01,7.306367999999999974e+00,4.157918999999999699e+00,-9.774711999999999179e+00,-2.999439999999999884e-01,-3.972694299999999856e+01,-1.637078699999999998e+01,8.494564000000000448e+00,-2.957534000000000063e+01,-2.080393899999999974e+01,-1.070442199999999922e+01,-1.706003899999999973e+01,1
-8.892906999999999229e+00,6.936575000000000379e+00,-1.543128300000000053e+01,8.139094000000000051e+00,-1.662252000000000063e+00,4.760176500000000033e+01,5.346047999999999689e+00,-5.024115000000000109e+00,5.369216999999999906e+00,2.701674999999999827e+00,-2.540771600000000063e+01,-1.534688000000000052e+00,8.691340999999999539e+00,4.501597000000000293e+00,-7.996241999999999628e+00,5.011743000000000059e+00,6.430881000000000292e+00,4.158510799999999819e+01,1.383054500000000075e+01,2.495724999999999838e+01,-1.275529200000000074e+01,8.505710999999999800e+00,-2.114558000000000160e+00,1
6.533863000000000198e+00,1.184282199999999996e+01,-1.931009999999999893e+00,2.098697299999999899e+01,1.126093999999999973e+01,3.082758400000000165e+01,4.479166000000000203e+00,-2.496048000000000044e+00,4.856948000000000043e+00,1.695159000000000082e+00,-3.834105999999999792e+00,3.132988800000000040e+01,1.268327700000000036e+01,8.266132999999999953e+00,-1.447860299999999967e+01,8.718574999999999520e+00,-1.048565699999999978e+01,1.249611400000000039e+01,8.604924000000000461e+00,3.288714000000000137e+00,1.478277000000000063e+00,2.180426399999999987e+01,1.287394399999999983e+01,1
-2.545547000000000004e+00,1.316241199999999978e+01,-5.231220999999999677e+00,2.025719899999999996e+01,9.110825000000000173e+00,1.317520599999999931e+01,4.690432000000000379e+00,-7.355946000000000318e+00,7.335700000000000109e+00,3.559514000000000067e+00,5.911375999999999742e+00,3.315366199999999708e+01,1.024985999999999997e+01,9.688591999999999871e+00,-3.908516999999999797e+00,4.223054999999999559e+00,-1.282926900000000003e+01,4.612313000000000329e+00,6.906921999999999784e+00,-9.989019999999999566e-01,6.423807000000000045e+00,2.658450099999999949e+01,1.729187800000000053e+01,1
5.252637000000000000e+00,5.091431000000000040e+00,1.006760000000000099e+00,1.353273500000000062e+01,9.355192000000000618e+00,1.296275999999999984e+00,4.336344000000000420e+00,-7.098450999999999844e+00,6.317332999999999643e+00,3.017091000000000189e+00,-1.736575999999999897e+00,1.562519499999999972e+01,6.299832000000000320e+00,1.642336000000000018e+00,-7.679210000000000313e+00,7.886035999999999824e+00,-2.516020699999999977e+01,-1.866710000000000036e-01,9.856453000000000131e+00,-1.607028499999999838e+01,-2.063639999999999919e-01,1.285985999999999940e+01,6.679657999999999873e+00,1
-6.861399999999999721e-01,3.306522000000000183e+00,-1.307312999999999947e+00,1.425730000000000075e+01,5.941359000000000279e+00,1.016792300000000004e+01,5.436042999999999736e+00,-5.046033999999999686e+00,5.829608000000000345e+00,2.989316000000000084e+00,5.011200000000000099e-01,1.738973599999999919e+01,6.389115000000000322e+00,7.506727999999999845e+00,-1.301843299999999992e+01,1.140786899999999982e+01,-2.185494999999999877e+01,1.995500600000000091e+01,1.629962799999999845e+01,-4.577640000000000042e-01,-4.479123000000000410e+00,5.106340000000000323e+00,6.432219999999999605e-01,1
1.270836399999999955e+01,5.477616000000000263e+00,1.722690199999999905e+01,2.602278700000000100e+01,2.131512999999999991e+01,6.130006600000000105e+01,4.187916999999999668e+00,-5.009538000000000046e+00,5.139866999999999742e+00,2.917171999999999876e+00,1.249992600000000031e+01,2.353293999999999997e+01,4.451139999999999652e+00,5.069588000000000427e+00,-1.756150000000000100e+00,6.181096000000000146e+00,-1.431413500000000028e+01,1.548020400000000052e+01,1.205911200000000072e+01,1.670719999999999983e+00,-4.537700000000000067e-02,2.070894600000000096e+01,9.558094999999999786e+00,1
-3.441130000000000022e-01,8.411863000000000312e+00,1.221071199999999912e+01,3.389863400000000127e+01,2.299234200000000072e+01,5.384710599999999658e+01,4.616450000000000387e+00,-3.273972000000000104e+00,5.105074000000000112e+00,1.966741999999999990e+00,1.870111400000000046e+01,3.220750900000000172e+01,4.901784000000000141e+00,2.121189000000000213e+00,-8.004200000000000870e+00,4.033945000000000114e+00,-2.678860999999999937e+00,2.253853300000000104e+01,1.035664099999999976e+01,1.148175799999999924e+01,6.155160999999999660e+00,2.123144999999999882e+01,1.294232500000000030e+01,1
-6.353152999999999828e+00,9.442057999999999396e+00,1.298663200000000018e+01,2.171047499999999886e+01,1.796198100000000153e+01,2.491965300000000028e+01,4.296380000000000088e+00,-3.771863999999999884e+00,5.346378999999999770e+00,2.896460999999999952e+00,2.736208500000000043e+01,3.615471000000000146e+01,3.525809999999999889e+00,5.081798000000000037e+00,-8.721291000000000793e+00,1.028025799999999990e+01,-4.924413000000000373e+00,2.500089600000000090e+01,1.222090400000000088e+01,4.068802999999999948e+00,2.809483000000000175e+00,1.366418400000000055e+01,7.409252999999999645e+00,1
-6.899513999999999925e+00,6.610260000000000247e+00,7.116793000000000369e+00,1.862183100000000024e+01,1.205450500000000069e+01,6.698063999999999574e+00,3.761033999999999988e+00,-2.543635000000000090e+00,3.798214999999999897e+00,1.789288999999999907e+00,8.818125999999999465e+00,2.189298199999999994e+01,5.227539000000000158e+00,7.481277999999999651e+00,-5.850802999999999976e+00,8.480174999999999130e+00,8.308910000000000462e-01,2.980115899999999840e+01,1.034753700000000087e+01,1.637700299999999842e+01,-2.473374000000000184e+00,1.666128000000000053e+00,5.951599999999999946e-02,1
8.519871000000000194e+00,2.711650999999999812e+00,1.374387199999999964e+01,2.369624699999999962e+01,1.706300500000000042e+01,-1.569831999999999894e+00,2.836685000000000123e+00,-8.615011000000000863e+00,6.578100000000000058e+00,3.805318000000000200e+00,3.934320000000000039e+00,2.068091199999999930e+01,6.404946999999999946e+00,6.273489999999999789e+00,-6.238196000000000296e+00,3.417047000000000168e+00,2.624606299999999948e+01,3.467918900000000093e+01,3.132713999999999999e+00,2.989490999999999943e+01,-1.281366999999999923e+00,7.447156999999999805e+00,4.217457999999999707e+00,1
-2.421042999999999878e+01,7.454297999999999647e+00,-2.948302899999999838e+01,-8.514528999999999570e+00,-1.782814099999999868e+01,-2.130597200000000058e+01,5.305257000000000112e+00,-5.098256000000000121e+00,3.024834999999999940e+00,2.277058999999999944e+00,-1.753410600000000130e+01,-6.501813000000000287e+00,5.065987999999999936e+00,3.564061000000000146e+00,-9.532393000000000782e+00,1.548971000000000098e+00,-1.765337600000000151e+01,-2.699762000000000217e+00,5.426628000000000007e+00,-9.116331999999999880e+00,-2.216663300000000092e+01,-4.254865999999999815e+00,-1.211750299999999925e+01,1
-2.202704500000000110e+01,5.651168000000000191e+00,-1.853964399999999912e+01,-8.547328999999999510e+00,-1.491148300000000049e+01,-2.052062300000000050e+01,2.515838000000000019e+00,-6.344597000000000264e+00,4.530780000000000030e+00,3.100858000000000114e+00,-1.378952199999999984e+01,-4.592423000000000144e+00,3.808647999999999811e+00,8.225381999999999749e+00,-4.499609999999999665e+00,9.081818000000000168e+00,-1.919270900000000069e+01,-2.186735999999999791e+00,6.557197000000000386e+00,-8.122609000000000634e+00,-1.292579300000000053e+01,-3.911417999999999839e+00,-8.609230999999999412e+00,1
-1.211364599999999925e+01,7.513194000000000372e+00,-1.957883500000000154e+01,-1.417679900000000082e+01,-1.692482499999999845e+01,-2.949628399999999928e+01,5.082656000000000063e+00,-5.593238999999999628e+00,6.553406999999999982e+00,3.692670000000000119e+00,-1.731231999999999971e+01,-5.665919999999999845e+00,4.761654000000000053e+00,5.015729000000000326e+00,-7.578730000000000189e+00,4.426152000000000086e+00,-9.886843999999999966e+00,6.098521999999999998e+00,6.297175000000000189e+00,-4.412161000000000222e+00,-1.105136199999999924e+01,2.631778999999999868e+00,-2.936036000000000090e+00,1
-7.287449999999999761e+00,1.072981500000000032e+01,-3.340535700000000219e+01,-1.320864899999999942e+01,-2.153758600000000101e+01,-2.893832300000000046e+01,5.311800999999999995e+00,-7.376688999999999830e+00,6.311493999999999716e+00,3.007318999999999853e+00,-1.822640399999999872e+01,-1.848638999999999921e+00,5.994934999999999903e+00,3.228809000000000040e+00,-1.043248799999999932e+01,7.303332000000000157e+00,-1.498934000000000033e+01,1.941486999999999963e+00,6.848620999999999626e+00,-9.352669000000000565e+00,-8.593166000000000082e+00,1.367364800000000002e+01,1.206817000000000029e+00,1
1.008020999999999923e+01,5.597508000000000372e+00,-1.349606799999999929e+01,5.198583000000000176e+00,-6.118419000000000274e+00,-1.642615199999999831e+01,4.278802999999999912e+00,-6.355944000000000038e+00,4.779995999999999690e+00,2.890128999999999948e+00,8.932824999999999349e+00,3.089923999999999893e+01,7.866827999999999932e+00,5.313900000000000290e+00,-3.553240999999999872e+00,3.137772000000000006e+00,-1.286218299999999992e+01,-2.531673000000000062e+00,3.727622999999999909e+00,-7.433881000000000405e+00,8.723477000000000814e+00,1.655137300000000167e+01,1.248238699999999923e+01,1
1.616293999999999897e+00,4.396116000000000135e+00,-1.954545800000000000e+01,-2.461517000000000177e+00,-1.244108300000000078e+01,-2.191810299999999856e+01,1.719657999999999909e+00,-6.603983000000000381e+00,7.326343999999999745e+00,2.857683999999999891e+00,2.211762999999999835e+01,3.853970499999999788e+01,6.609023999999999788e+00,7.762434999999999974e+00,-9.616858000000000573e+00,7.815465999999999802e+00,-1.101583100000000037e+01,-3.126583999999999808e+00,2.921637000000000040e+00,-7.935869000000000284e+00,-7.565640000000000143e-01,8.692230999999999597e+00,4.204320000000000057e+00,1
-6.528709000000000096e+00,7.945834999999999759e+00,-8.938897000000000759e+00,3.868412000000000184e+00,-5.631364999999999732e+00,-2.274493999999999794e+00,5.481433000000000000e+00,-5.811576999999999771e+00,6.591444000000000081e+00,3.389317999999999831e+00,3.780888800000000316e+01,4.933127499999999799e+01,4.526130000000000209e+00,6.547522999999999982e+00,-1.169208700000000078e+01,9.968984000000000734e+00,-1.595471000000000039e+01,1.166849700000000034e+01,1.156789500000000004e+01,-1.161958999999999964e+00,2.354729999999999879e-01,9.806972000000000023e+00,5.525116999999999834e+00,1
1.883747000000000060e+00,5.198192999999999842e+00,1.474630000000000107e-01,8.264255999999999602e+00,3.027121999999999868e+00,9.977294999999999803e+00,5.705847999999999587e+00,-6.829454000000000136e+00,6.097521999999999665e+00,3.135311000000000181e+00,3.364790800000000104e+01,5.588923400000000186e+01,8.001844999999999430e+00,2.222875000000000156e+00,-5.794115999999999822e+00,9.571170999999999651e+00,1.116848399999999941e+01,6.704460699999999918e+01,2.047100700000000018e+01,3.393342200000000020e+01,4.208285000000000053e+00,9.664365999999999346e+00,6.679060999999999915e+00,1
8.332010000000000360e+00,2.557256000000000196e+00,8.414853000000000804e+00,2.051202899999999829e+01,1.560428899999999963e+01,1.533465900000000026e+01,4.521484000000000059e+00,-7.083931999999999896e+00,5.850569000000000131e+00,3.450902999999999832e+00,2.336493799999999865e+01,4.581174399999999736e+01,8.276692000000000604e+00,4.602065999999999768e+00,-8.513420999999999239e+00,9.196744000000000696e+00,-2.826350999999999836e+00,6.175889099999999843e+01,2.394154699999999991e+01,2.657082799999999878e+01,3.138492999999999977e+00,1.541167000000000087e+01,1.031497300000000017e+01,1
6.740909000000000262e+00,3.434396000000000004e+00,1.302470100000000031e+01,2.609825599999999923e+01,1.950172799999999995e+01,1.974306699999999992e+01,5.068482000000000376e+00,-4.805153999999999925e+00,4.326833999999999847e+00,2.625650999999999957e+00,2.224590800000000002e+01,3.141117099999999951e+01,3.497863999999999862e+00,5.683211000000000013e+00,-5.634610000000000340e+00,7.072212999999999639e+00,-1.298133600000000065e+01,2.853370500000000121e+01,1.556655300000000075e+01,1.055356500000000075e+01,7.306138999999999939e+00,1.976987499999999898e+01,1.311355200000000032e+01,1
-1.603200000000000111e-02,1.098262899999999931e+01,9.398251000000000133e+00,2.883546400000000176e+01,1.712359500000000168e+01,1.485307700000000075e+01,4.550875999999999699e+00,-5.560907000000000266e+00,5.579607000000000205e+00,2.792368000000000183e+00,5.847770999999999830e+00,3.075048100000000062e+01,9.689954999999999430e+00,2.828473999999999933e+00,-6.242799999999999905e+00,5.467913000000000245e+00,2.294974500000000006e+01,5.050027599999999950e+01,1.111302200000000084e+01,3.446546899999999880e+01,4.429178000000000281e+00,3.082965499999999892e+01,1.584674000000000049e+01,1
-5.069950000000000401e+00,7.507537000000000127e+00,8.879975999999999203e+00,1.856939699999999860e+01,1.155858800000000031e+01,4.424508999999999581e+00,3.687914000000000136e+00,-3.806162000000000045e+00,4.811443999999999832e+00,2.271739000000000175e+00,-2.556475299999999962e+01,5.864562000000000275e+00,1.210489800000000038e+01,8.464700999999999809e+00,-7.174127000000000365e+00,1.035390100000000047e+01,-1.547809200000000018e+01,1.593854499999999952e+01,1.284707500000000024e+01,6.522103999999999679e+00,-1.527741000000000016e+00,8.930600999999999345e+00,3.518155999999999839e+00,1
-2.018732800000000083e+01,9.871831999999999496e+00,-1.163376000000000055e+01,9.698275000000000645e+00,-4.502004999999999590e+00,-1.978479400000000155e+01,3.131457000000000157e+00,-3.815202000000000204e+00,4.777639999999999887e+00,2.704543000000000141e+00,-3.173940599999999890e+01,-1.318886799999999937e+01,6.605209999999999582e+00,5.154328999999999716e+00,-1.058522299999999916e+01,4.187371999999999872e+00,-3.428867799999999733e+01,-1.561355200000000032e+01,8.156053999999999249e+00,-2.637077700000000036e+01,-1.255607799999999941e+01,2.501307000000000169e+00,-6.303853000000000151e+00,1
-1.459004089999999962e+02,4.676422000000000168e+01,-1.404916709999999966e+02,-2.098544700000000063e+01,-1.048253019999999935e+02,-1.131519399999999962e+02,1.085063599999999973e+01,-7.337807999999999886e+00,1.154615000000000080e+01,4.559148000000000422e+00,-1.441411190000000033e+02,-4.260686400000000162e+01,4.146439699999999817e+01,1.207137600000000077e+01,-5.402439000000000213e+00,1.522813299999999970e+01,-1.136775530000000032e+02,-5.501235899999999646e+01,2.462755999999999901e+01,-9.744107900000000200e+01,-9.145534600000000580e+01,-1.911408700000000138e+01,-6.858840800000000115e+01,1
-1.027886160000000046e+02,1.195514700000000019e+01,-9.950539000000000556e+01,-6.715870599999999513e+01,-8.221789400000000114e+01,-1.039283460000000048e+02,5.248876000000000097e+00,-4.922382999999999953e+00,5.222736000000000267e+00,2.636067000000000160e+00,-1.117743750000000063e+02,-9.845387200000000405e+01,5.700389999999999624e+00,7.776969000000000243e+00,-3.510089999999999932e+00,7.200398999999999994e+00,-7.961894300000000158e+01,-5.747245300000000157e+01,9.162803000000000253e+00,-6.996180599999999572e+01,-7.392647800000000302e+01,-6.240768099999999663e+01,-6.691813500000000658e+01,1
-4.653932199999999852e+01,9.239513999999999783e+00,-5.291781999999999897e+01,-5.277605000000000324e+00,-2.716633500000000012e+01,-3.904822999999999666e+01,3.495988000000000095e+00,-5.861993000000000009e+00,2.735475999999999797e+00,2.368942999999999799e+00,-6.468520900000000040e+01,-3.675972300000000104e+01,1.069466599999999978e+01,6.715875999999999735e+00,-1.075808299999999917e+01,1.333738199999999985e+01,-3.853951699999999647e+01,-2.765548899999999932e+01,4.570411000000000001e+00,-3.297713300000000203e+01,-4.238734500000000338e+01,-3.662519999999999953e+01,-4.035006500000000074e+01,1
-9.621462499999999807e+01,3.373001599999999911e+01,-9.742062300000000619e+01,-6.970544000000000295e+00,-6.797418799999999806e+01,-5.045623799999999903e+01,7.505478000000000094e+00,-4.023462000000000316e+00,6.087430000000000341e+00,2.606771000000000171e+00,-7.715976700000000221e+01,-1.434036399999999922e+01,2.566065299999999993e+01,1.322268000000000043e+01,-6.454772000000000176e+00,2.190747700000000009e+01,-7.470246799999999610e+01,-3.239166199999999662e+01,1.627876600000000096e+01,-5.924675400000000280e+01,-3.254952200000000317e+01,1.444408800000000070e+01,-1.495284200000000041e+01,1
-9.183915899999999510e+01,1.005162299999999931e+01,-9.747448500000000138e+01,-6.253861500000000007e+01,-7.550353599999999687e+01,-6.327775599999999656e+01,4.264664999999999928e+00,-3.855599000000000220e+00,5.784578999999999915e+00,2.359808000000000128e+00,-7.038072300000000325e+01,-4.473528699999999958e+01,9.197081000000000728e+00,4.208585000000000242e+00,-8.381596000000000046e+00,1.752080000000000082e+00,-4.831314400000000120e+01,-3.955105400000000060e+01,3.284387000000000167e+00,-4.371558100000000024e+01,-2.962339000000000055e+01,-1.262602300000000000e+01,-2.062703899999999990e+01,1
-4.772086699999999837e+01,7.938667999999999836e+00,-5.358051100000000133e+01,-4.081994600000000162e+01,-4.858198099999999897e+01,-3.351827099999999859e+01,1.087307000000000023e+00,-5.349337000000000231e+00,6.050652999999999615e+00,2.969184999999999963e+00,-3.296168000000000120e+01,-2.042989700000000042e+01,4.468107999999999969e+00,1.278552900000000037e+01,-4.841218999999999717e+00,4.405562999999999896e+00,-1.732192500000000024e+01,1.190469500000000025e+01,1.151426599999999922e+01,2.011724000000000068e+00,-2.835462100000000163e+01,-1.089279400000000031e+01,-2.027139299999999977e+01,1
-6.116835400000000078e+01,1.189136300000000013e+01,-6.113491599999999693e+01,-3.386494600000000332e+01,-4.577564399999999978e+01,-4.353192700000000315e+01,5.668978000000000073e+00,-4.825401000000000273e+00,4.287091000000000207e+00,2.617004999999999804e+00,-4.204924700000000115e+01,-2.849633499999999842e+01,5.253339000000000425e+00,5.282274000000000136e+00,-1.385499300000000034e+01,4.746692999999999607e+00,-3.337637900000000002e+01,-1.286393999999999949e+01,7.400490999999999708e+00,-2.202466199999999930e+01,-2.965650000000000119e+01,-2.291866100000000017e+01,-2.507479299999999967e+01,1
-2.993826299999999918e+01,2.082173799999999986e+01,-3.983855799999999903e+01,2.500079500000000010e+01,-8.541779000000000011e+00,1.328699000000000074e+00,4.372981000000000229e+00,-6.076134999999999842e+00,5.318153999999999826e+00,3.224108000000000196e+00,-1.359142399999999995e+01,2.215819000000000116e+01,1.264053900000000041e+01,4.555253999999999692e+00,-8.595041999999999405e+00,5.098162999999999556e+00,2.811836000000000002e+00,4.646510800000000074e+01,1.695227500000000020e+01,2.189012100000000061e+01,-2.170435300000000112e+01,8.305642999999999887e+00,-9.397873000000000587e+00,1
1.512707900000000016e+01,1.042206400000000066e+01,1.523735800000000040e+01,3.489403300000000030e+01,2.353946499999999986e+01,1.966316700000000139e+01,2.136805999999999983e+00,-6.316875999999999713e+00,5.828400000000000247e+00,2.982056000000000040e+00,9.718237000000000236e+00,4.471977799999999803e+01,1.364578900000000061e+01,7.989756999999999998e+00,-1.051506799999999942e+01,5.724560999999999567e+00,1.634612100000000012e+01,1.862133899999999898e+01,8.517050000000000454e-01,1.771286600000000178e+01,3.871700000000000141e+00,2.480619300000000038e+01,1.242533899999999925e+01,1
1.573820000000000086e+01,1.439172199999999968e+01,3.919487500000000324e+01,5.841166700000000134e+01,5.019010099999999852e+01,4.007841299999999762e+01,3.607542000000000026e+00,-5.541845999999999606e+00,6.870417999999999914e+00,2.978518999999999917e+00,3.863955299999999937e+01,4.744655900000000059e+01,3.134720000000000173e+00,8.109832000000000818e+00,-2.779901999999999873e+00,6.900697000000000081e+00,1.030305800000000005e+01,7.321461999999999648e+01,2.472539400000000143e+01,3.759121199999999874e+01,1.320712699999999984e+01,3.441303700000000276e+01,2.360874400000000151e+01,1
6.028675799999999896e+01,4.942090999999999568e+00,6.450897899999999652e+01,7.253251699999999857e+01,6.930586300000000222e+01,6.880053300000000149e+01,1.760240999999999945e+00,-2.968748999999999860e+00,2.599308000000000174e+00,1.902843999999999980e+00,4.228823200000000071e+01,5.930980399999999975e+01,6.626356999999999609e+00,3.332841000000000165e+00,-3.228273999999999866e+00,6.582298999999999900e+00,4.739937400000000167e+01,8.882920300000000680e+01,1.678675499999999943e+01,7.390973200000000531e+01,3.351914500000000174e+01,3.807305499999999654e+01,3.540314300000000003e+01,1
5.479284499999999980e+01,5.963604000000000127e+00,7.139880200000000343e+01,8.270810299999999415e+01,7.605029399999999384e+01,7.227888199999999586e+01,5.383118999999999765e+00,-5.005252999999999730e+00,6.660267000000000159e+00,3.263532000000000100e+00,3.151281600000000083e+01,4.950659999999999883e+01,6.920875999999999806e+00,1.199430100000000010e+01,-6.120013000000000147e+00,1.118781899999999929e+01,-9.320640000000000036e-01,4.466874299999999920e+01,1.802034599999999998e+01,2.639465900000000076e+01,2.324643800000000127e+01,3.632016399999999834e+01,3.095757000000000048e+01,1
-9.809782500000000027e+01,6.982688899999999421e+01,-9.063791000000000508e+01,6.806360800000000211e+01,-6.839566999999999730e+00,-1.175318900000000077e+01,5.582565999999999917e+00,-3.138624000000000080e+00,6.996896999999999700e+00,3.004471999999999809e+00,-7.508531899999999837e+01,4.528127500000000083e+01,5.011992399999999748e+01,1.469081399999999960e+01,-3.265560999999999936e+00,9.809065999999999619e+00,-9.030632400000000359e+01,2.064107999999999876e+01,4.813360800000000239e+01,-3.340310699999999855e+01,-5.812481100000000112e+01,2.738937699999999964e+01,-1.006431899999999935e+01,1
-8.749281100000000322e+01,8.627990999999999744e+00,-8.233635999999999910e+01,-6.205866999999999933e+01,-7.391741399999999373e+01,-6.250518900000000144e+01,4.714513000000000176e+00,-7.172137000000000207e+00,7.015323000000000420e+00,4.059943999999999775e+00,-7.634352400000000216e+01,-4.071225700000000103e+01,1.377988299999999988e+01,3.698084999999999845e+00,-7.696053000000000033e+00,5.047799000000000369e+00,-8.481262999999999863e+01,-1.759057599999999866e+01,2.543607000000000085e+01,-4.497432599999999780e+01,-5.733710700000000315e+01,-3.986356299999999919e+01,-4.734017300000000006e+01,1
-4.203637100000000260e+01,6.903101000000000376e+00,-4.060081999999999880e+01,-1.161901300000000070e+01,-2.653816099999999878e+01,-1.022586399999999962e+01,5.105742000000000225e+00,-6.588650999999999591e+00,5.556869999999999976e+00,2.982829999999999870e+00,-3.819290000000000163e+01,-2.091337800000000158e+01,6.671998999999999569e+00,4.056966000000000072e+00,-4.563381999999999827e+00,6.041549999999999976e-01,-5.233526000000000344e+00,1.984765200000000007e+01,1.024252500000000055e+01,2.439137000000000111e+00,-3.405031100000000066e+01,-2.849312099999999859e+01,-3.117388499999999851e+01,1
5.089730000000000087e-01,1.178409199999999935e+01,-6.312357000000000440e+00,2.802915199999999984e+01,1.372211700000000079e+01,1.939586900000000114e+01,4.027619999999999756e+00,-3.032111000000000001e+00,5.062305000000000277e+00,2.007502999999999815e+00,-8.181523999999999575e+00,1.592184499999999936e+01,9.674981999999999971e+00,8.036763000000000545e+00,-7.679956999999999923e+00,5.735685000000000144e+00,7.688261999999999929e+00,3.838002500000000339e+01,1.152522300000000044e+01,2.293131400000000042e+01,-2.052084400000000031e+01,4.463111999999999746e+00,-8.487982000000000582e+00,1
2.512825499999999934e+01,8.250344999999999374e+00,2.313972400000000107e+01,4.188374400000000009e+01,3.188526399999999938e+01,3.797809900000000027e+01,4.724688999999999695e+00,-6.310438999999999687e+00,4.096052000000000248e+00,2.810172000000000114e+00,1.443812000000000095e+00,2.579552599999999885e+01,9.827958000000000638e+00,5.470627999999999602e+00,-4.952657999999999561e+00,3.396622999999999948e+00,1.863174000000000108e+00,8.585879000000000261e+00,2.509714999999999918e+00,4.420149999999999579e+00,-8.692059999999999675e+00,4.270913000000000181e+00,-1.319710000000000050e-01,1
3.605113000000000056e+01,1.466716500000000067e+01,2.139793200000000084e+01,5.692400399999999649e+01,4.096192299999999875e+01,6.159904600000000130e+01,8.725801000000000585e+00,-5.239904000000000117e+00,3.124156000000000155e+00,2.334157999999999955e+00,9.698271999999999338e+00,3.905330500000000171e+01,1.157862199999999930e+01,6.513786999999999772e+00,-3.621379000000000126e+00,6.752835000000000143e+00,-1.093745400000000068e+01,4.106252700000000289e+01,1.875809699999999935e+01,1.876741200000000021e+01,-3.084470000000000267e-01,2.096389100000000028e+01,1.013774800000000020e+01,1
4.458960499999999882e+01,9.071047000000000082e+00,4.272076400000000262e+01,5.583041599999999960e+01,4.901451300000000089e+01,7.286723999999999535e+01,5.435141999999999918e+00,-3.758281999999999901e+00,5.892611999999999739e+00,2.968353000000000019e+00,3.375307000000000102e+01,6.190088599999999985e+01,1.068160800000000066e+01,1.663007100000000094e+01,-1.888346200000000152e+01,1.155807000000000073e+01,1.497819299999999920e+01,3.974047399999999897e+01,9.721145999999999177e+00,2.863527399999999901e+01,1.282762499999999939e+01,3.596614199999999784e+01,2.301203500000000091e+01,1
4.441336199999999934e+01,8.642490999999999701e+00,4.357818499999999773e+01,6.392204900000000123e+01,5.071293000000000006e+01,3.014860799999999941e+01,2.841218000000000021e+00,-7.830802000000000263e+00,4.314517999999999631e+00,2.597491000000000216e+00,-9.533357000000000525e+00,1.191861300000000057e+01,8.158170999999999395e+00,5.119970999999999606e+00,-1.143929299999999927e+01,9.856381999999999977e+00,5.018011700000000275e+01,7.306483900000000631e+01,8.353213999999999473e+00,6.005690899999999743e+01,-5.141837999999999909e+01,-3.201750799999999941e+01,-4.464245700000000028e+01,1
3.560168399999999878e+01,6.577048999999999701e+00,3.275290600000000296e+01,4.616432300000000311e+01,4.144080900000000156e+01,3.728308400000000233e+01,3.338070000000000093e+00,-6.026913999999999660e+00,5.626824000000000048e+00,3.157474999999999810e+00,-5.401380999999999766e+00,2.127063300000000012e+01,1.009052499999999952e+01,3.295189999999999841e+00,-6.112588999999999828e+00,6.102172999999999625e+00,1.662754599999999883e+01,5.183458399999999955e+01,1.333456800000000086e+01,2.970195400000000063e+01,-4.098082999999999743e+01,-2.818412000000000006e+01,-3.293746900000000011e+01,1
2.134162999999999855e+01,1.093760800000000089e+01,2.377936599999999956e+01,4.033443400000000167e+01,3.164395199999999875e+01,2.596659400000000062e+01,2.038927999999999852e+00,-3.288542000000000076e+00,5.838536999999999644e+00,2.186462999999999823e+00,9.021511000000000280e+00,2.188336400000000026e+01,4.581229000000000440e+00,3.721026000000000167e+00,-4.301382000000000261e+00,3.091620999999999952e+00,3.367494500000000102e+01,4.472834000000000287e+01,4.606422000000000239e+00,3.897152400000000227e+01,-2.514371600000000129e+01,-9.131866000000000483e+00,-1.679325899999999905e+01,1
