@relation Sub1_B_64

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute class {0,1}

@data
-44.022671,-22.969338,8.232663,-30.799597,-4.851838,3.228481,3.869099,-0.957829,-9.118669,16.486038,8.821362,0.848666,-10.960527,6.603622,4.168001,0.228673,-5.363945,7.295688,2.575388,0.010362,-54.312894,-34.950474,6.981672,-43.265476,-8.676629,2.685485,4.497047,-3.655279,-4.895101,14.71063,6.365617,2.264462,-4.920949,11.143503,3.451873,0.675115,-5.107254,6.788863,2.189866,-0.156584,-10.384105,-2.742498,3.347933,-6.592191,-6.148148,2.128401,3.125131,-1.800785,-11.089785,11.499558,6.916477,0.57565,-8.631962,13.406236,5.629992,-0.255205,-7.354611,7.589882,4.182677,-0.13118,-43.774166,-16.487044,10.263207,-27.01995,-9.406039,12.662051,8.144478,1.846992,-15.48089,13.71209,10.505233,1.63149,-12.904498,8.728667,5.598546,-1.387815,-10.168087,7.58195,4.030214,-0.01079,-75.305233,-60.52657,6.143452,-67.997464,0.146372,16.561123,6.619022,5.567361,-19.472129,25.217098,13.699873,5.758181,-8.753835,13.580682,5.506899,-0.773942,-9.154234,9.306541,3.765713,0.103336,-18.065731,2.489681,8.284951,-4.349426,-8.597444,9.381325,6.495349,-0.244946,-9.474694,14.612213,7.521842,1.852773,-4.676845,10.531975,4.501477,1.693941,-4.550956,4.826664,1.974091,-0.050483,1
-9.408072,-1.62504,3.151714,-4.401241,-13.459282,12.157338,9.471087,-3.292456,-2.976673,9.20948,3.59032,2.328302,-5.948382,11.981455,5.333715,2.309471,-5.066779,4.305921,2.192151,-0.090103,-25.815813,3.085382,11.20921,-11.052356,-12.11694,9.516339,8.350079,-3.860054,-7.064047,7.716573,4.523531,1.175891,-6.830455,11.772737,4.625943,1.188571,-3.551324,3.796312,1.692003,-0.055151,-1.123787,44.518938,17.802428,23.892921,-8.058103,3.567792,4.133269,-1.826053,-5.993986,7.617027,4.63581,1.03784,-7.888705,11.253686,5.724238,0.730325,-5.31175,4.837542,2.707701,-0.165466,-8.588959,16.836375,10.317869,8.054786,-12.015027,3.992345,6.011241,-2.133051,-2.369345,12.23824,4.657278,1.905059,-13.590368,15.742898,7.758093,-0.151347,-7.107903,7.845352,3.885153,-0.06566,-33.764326,29.611717,23.035664,1.417485,-12.131265,4.099643,6.568179,-0.839123,-7.894212,18.448412,8.33112,0.035025,-10.646005,29.159227,8.921043,2.498609,-7.377507,10.580813,3.627458,-0.402666,-28.92485,5.657968,13.144354,-10.025361,-3.761242,8.258708,5.204266,2.303514,-2.275814,15.122617,4.961212,2.703436,-5.569108,10.220103,3.930103,1.479483,-4.552494,4.812597,2.20998,0.088034,1
1.003419,30.52838,12.996172,14.78554,-11.945079,-3.107757,3.472634,-7.455433,-7.608241,9.987207,4.936317,-0.746569,-3.798146,6.58018,2.756195,0.286567,-3.776811,3.819463,1.864526,0.01815,-8.031841,25.541737,11.886453,8.367007,-5.941319,3.25165,3.843379,-2.347607,-7.54695,7.271557,4.178316,-1.106022,-7.718035,6.817654,4.386066,0.221575,-5.29239,6.32235,2.762575,0.084912,33.888884,48.804896,6.044365,42.812052,-2.077013,2.654746,1.675396,0.302368,-6.088454,1.90199,2.827144,-1.470996,-10.349995,6.174723,4.284838,-0.015776,-6.299328,6.854817,2.852377,-0.009963,17.278853,32.395354,6.060822,25.834594,-7.064233,2.72869,4.309394,-1.821944,-3.333458,6.870252,3.5112,0.76997,-11.041518,16.163784,5.928095,1.831544,-5.042361,4.817061,2.258264,0.057428,6.453209,55.801623,17.563869,32.94051,-19.871263,5.764557,10.672071,-4.80745,-10.076115,5.782921,5.174532,-2.325201,-5.827317,9.889172,4.579561,-0.07983,-6.042917,6.117348,3.123181,0.014901,-43.163518,-36.417449,3.012543,-40.050333,-4.656977,4.510778,3.408223,-0.381795,-7.472552,2.164864,3.328564,-1.391484,-3.825175,5.833558,2.540461,0.905799,-2.82284,3.012845,1.552052,0.035573,1
25.335149,62.15338,13.377943,41.690886,-10.120263,5.010186,6.961118,-2.698781,-9.86803,13.397919,6.498276,-0.132534,-4.895235,7.481499,3.239919,1.16488,-4.793878,4.32214,1.986911,0.020895,-11.393552,45.750531,20.942797,17.030617,-4.68283,7.762702,5.075794,-0.898983,-8.131313,10.190706,5.762258,1.647289,-9.814057,8.12464,4.188853,0.458443,-2.797006,3.062759,1.605172,0.138425,34.573609,54.170918,7.436659,46.874603,-15.98715,3.752382,7.384481,-3.715235,-2.449193,7.772476,3.444352,1.904582,-13.882063,4.784684,4.587628,-0.420326,-3.764095,6.375519,2.062061,0.064104,47.598358,65.614991,6.655958,58.498963,-13.596323,6.041873,8.818857,-3.620156,-16.788254,8.388107,7.176077,-2.031494,-11.694389,13.695685,7.402338,-0.748867,-8.57913,5.574629,2.961263,-0.094034,22.241148,82.041706,22.08924,57.115347,-7.664188,8.135305,5.816065,-1.278354,-17.852959,13.657973,9.439329,0.759611,-13.983976,12.883529,7.488501,0.556965,-7.771601,9.941738,3.491839,0.071166,65.174348,102.53472,14.946503,89.182415,-15.367322,6.931987,8.043437,-2.721659,-5.718022,9.467329,4.835818,0.584643,-4.129047,4.532239,2.386221,0.645744,-5.52195,3.61316,2.494153,-0.064915,1
16.090904,31.990158,6.067267,23.158111,-12.351948,5.798572,6.89915,-0.76851,-8.390435,7.842407,6.573537,-0.059417,-8.852142,7.540129,5.277016,0.200374,-4.037976,3.577645,2.171687,0.000198,-36.206967,35.27171,31.290198,-1.982114,-13.11003,2.943288,5.783452,-4.27191,-7.808068,7.816222,5.020598,-0.941202,-6.548751,7.417079,3.961494,-0.240557,-5.302934,3.766901,2.154852,-0.135903,-372.40961,22.930759,170.988946,-148.534651,-13.637802,104.285237,46.787317,24.284607,-10.229499,96.253628,32.855968,11.416584,-11.098923,23.283553,8.690428,1.658693,-4.057111,23.509313,5.034809,1.084367,24.578961,54.39594,12.074493,43.441565,-7.916398,6.734763,5.510536,-1.086189,-7.812356,12.817013,6.076656,3.299842,-13.310524,7.081078,5.609705,-2.275421,-7.307561,7.114613,2.976108,0.085495,-13.468619,34.125581,17.163796,13.350616,-8.848113,-0.355337,3.355875,-4.063628,-5.773715,16.740849,6.968024,2.650407,-9.869245,6.157452,4.976483,-1.94597,-8.599005,7.34304,2.920537,-0.038222,22.989167,52.3113,10.529055,39.484856,-3.749514,2.227282,2.39452,-0.394463,-3.353674,9.092069,4.43263,1.622279,-5.661283,7.557832,3.306977,0.491809,-5.044195,5.347318,2.486683,0.161858,1
34.730535,41.098627,2.426719,37.973948,-6.328231,11.156863,6.381709,3.340244,-12.075944,10.16697,7.477565,-1.346244,-8.306189,6.88068,3.470902,0.838531,-6.03453,4.604589,2.560197,0.010434,-2.955222,42.943514,18.059666,23.750955,-0.350271,9.984236,3.950077,5.635443,-9.594828,8.163485,5.557777,0.026777,-6.253919,8.264145,3.716158,1.526619,-5.55744,7.356862,2.679189,0.111403,-316.402763,-154.313247,61.491536,-227.251937,-23.8264,-0.771548,8.190845,-12.349612,-16.915821,1.030803,5.6193,-9.647541,-8.132454,7.027074,4.791469,-1.762751,-9.250823,5.852193,3.688829,-0.616242,16.80329,37.312736,7.983618,29.475583,2.940935,13.861275,4.091905,7.372822,-9.553665,5.50695,4.738281,1.627296,-8.497111,10.081957,5.641026,2.20014,-6.054653,7.105397,3.719524,0.091649,21.412899,38.949229,7.157803,28.02129,-9.061331,5.581402,5.334899,-3.016559,-13.426164,16.391171,9.276139,1.943243,-4.787106,11.131521,4.0738,1.514973,-12.361035,11.409357,5.428669,0.003548,11.43967,29.050756,6.373298,19.725237,-1.19537,10.369291,4.30417,3.270494,-5.456764,4.663692,3.441572,-0.240746,-8.003244,3.801989,3.166207,0.174365,-4.789094,4.826297,2.00724,0.045297,1
20.403849,61.543302,16.719168,44.949523,-1.599426,14.075422,6.256488,6.473815,-8.675462,11.605267,6.777367,1.479686,-8.793155,9.203906,4.117152,1.004116,-3.756757,4.582706,2.051868,0.173528,-56.047625,-13.163583,16.727877,-32.415975,-0.830527,11.316969,4.97845,6.381244,-9.088828,7.529668,5.62782,0.645161,-3.557209,9.06651,3.316955,2.015506,-5.836946,5.783759,2.932877,0.34162,-69.633073,43.128395,45.207453,1.728179,-23.206435,3.830006,12.590871,-8.877299,-9.34678,0.333042,3.754091,-4.855716,-4.74279,10.324353,3.809331,0.874512,-5.59099,4.789299,2.74775,-0.410356,22.395553,38.838232,6.441322,28.102705,-5.833171,8.316436,5.863416,0.283409,-1.655849,4.710318,2.265357,1.089125,-3.216277,8.292207,4.20482,3.372406,-7.082588,9.148996,3.732431,-0.035935,36.079414,79.158559,16.758363,51.529601,-6.84151,15.983681,8.45147,6.180304,-7.629991,10.102911,5.777007,1.682056,-14.290091,21.8331,7.333219,1.049508,-5.305336,5.916247,2.804296,-0.019741,0.945884,24.933597,9.058488,15.620092,-2.144029,10.949956,4.745462,3.39268,-6.503566,8.276118,5.502574,1.541224,-5.678905,8.474716,4.067956,1.508024,-4.041103,4.307934,1.905849,0.042456,1
8.898995,13.203614,1.752165,11.676597,-12.55418,14.894614,10.432145,-0.627788,-9.319916,10.628322,6.599864,1.406654,-15.042983,18.984429,7.156684,3.201939,-5.08732,6.359761,2.592801,0.055575,-54.329963,-41.871741,5.783893,-48.063392,-9.534635,10.758566,8.259048,-1.314826,-7.374772,10.560124,5.57306,2.576595,-13.367334,11.335446,5.635683,1.002265,-8.891408,6.302759,3.640566,-0.049071,69.257224,113.95857,17.000678,86.742568,-10.512593,4.529581,5.352243,-2.669009,-7.324799,10.040584,4.788746,0.168486,-7.532461,8.374187,4.317199,1.570282,-4.249186,4.086415,2.055318,-0.216989,7.273864,26.487195,7.275668,14.510214,-4.228235,2.618212,3.161804,-0.968307,-7.899807,3.730909,3.820826,-0.009538,-15.917895,15.615467,7.361675,0.486652,-9.8982,9.357007,3.458678,0.081288,0.339249,31.469425,12.589868,15.123786,-2.533957,6.261347,3.43441,0.454888,-5.965121,8.410152,4.900263,0.606208,-26.629678,12.749726,9.466135,0.577292,-7.841169,6.861331,3.634797,0.176652,1.045816,13.842022,4.671399,6.280472,-11.114597,8.589724,7.052584,-0.330794,-3.76297,5.215711,2.989086,0.268779,-8.239009,6.669789,3.627435,1.65772,-5.332943,4.321663,2.132749,-0.003582,1
-4.635095,36.470654,15.097368,12.210783,-8.710203,10.844246,8.339209,1.913169,-7.267216,10.805915,5.398705,3.036438,-6.735598,9.098273,3.866833,0.034943,-5.296767,3.8233,2.100799,0.079682,-41.416516,-24.282905,6.571621,-35.007043,-15.205749,13.448618,10.842913,-0.426514,-8.275539,5.770496,5.000153,1.098547,-9.230174,7.229141,4.431118,-1.670735,-5.346607,5.802484,2.754745,-0.047943,104.227237,127.149262,8.40415,117.753184,-8.009651,5.105051,6.005798,-1.703654,-11.075334,5.846041,5.696095,-1.169667,-15.493418,7.165182,5.811478,-0.328768,-6.763832,6.410155,2.892246,0.018166,8.950257,14.041072,1.891439,10.982274,0.525908,8.727506,3.328891,3.002467,-6.396731,7.789948,5.056257,2.098425,-14.325138,11.84818,6.951814,0.053189,-8.120866,8.355763,3.42857,0.031328,-2.277514,17.830742,7.828901,6.436245,-15.905854,3.671108,7.578721,-3.981947,-13.051724,3.344149,5.339181,-0.79327,-10.533021,6.280143,5.047148,-1.422995,-5.566053,6.081415,3.075505,0.036132,-13.885674,9.774094,9.128684,-1.744879,-3.319536,6.535144,3.506855,2.002085,-5.648954,7.096313,4.131152,1.11582,-2.398587,4.815009,2.09628,0.770471,-3.816612,4.313837,1.973387,0.070056,1
-8.973671,35.451803,16.018052,11.714898,-5.035977,9.581906,5.986644,1.009483,-13.226701,13.995342,8.868964,3.615804,-7.143454,5.028594,2.985925,0.576193,-8.339081,6.601513,3.458129,-0.0552,-46.888138,-1.819824,17.170993,-30.040923,-12.580995,10.15042,8.251194,-2.319321,-17.133458,15.703281,9.701882,2.025659,-9.567657,7.517913,4.395865,0.366042,-6.316114,7.320882,2.793327,-0.036609,75.070552,101.035627,11.382101,86.690752,-22.588978,11.960295,12.736111,-1.801581,-14.491037,12.354324,8.004743,4.565142,-6.643161,9.501229,4.054533,1.081254,-7.513029,7.936362,3.680512,0.044155,-13.026251,11.320637,8.982739,1.140183,-8.035502,0.964016,3.803377,-3.390448,-8.196623,12.437275,6.409758,1.475534,-4.797539,8.123799,3.532951,0.150105,-6.586075,7.8557,3.039108,-0.086261,-13.978134,11.20173,8.97375,-0.878842,-12.949345,5.676314,7.906434,-2.337636,-13.406012,17.055672,9.122696,2.394004,-6.100843,12.11344,5.100769,2.71472,-5.588646,8.620428,3.195142,0.007297,-15.672934,2.646397,6.544871,-6.764439,-2.831158,3.078038,2.423342,-1.08705,-4.45712,7.785774,4.198714,1.962217,-6.655016,4.863421,3.181915,-0.756149,-6.342115,6.326264,2.513765,-0.02052,1
-27.091228,2.662603,11.968944,-13.362741,-7.530319,11.787555,7.779965,0.586633,-12.973887,16.928052,9.991099,-2.391809,-13.266017,11.065567,6.696375,-0.610153,-4.583511,7.835757,2.904291,-0.151697,-41.295631,-5.906896,13.13795,-27.601798,-1.437155,4.118309,2.018796,1.584435,-14.189793,14.182255,9.035827,-2.134741,-8.616054,11.065985,5.221753,-1.229563,-5.08735,4.786551,2.739065,-0.216942,72.680618,79.68269,2.517482,75.741939,-2.696033,8.458299,4.821491,3.627296,-6.03544,6.974076,4.113399,0.318092,-8.804023,8.9226,5.388081,-0.388942,-5.25918,3.602066,1.875533,0.020786,-6.535239,7.061836,5.197652,1.914059,-21.566218,3.723819,10.507612,-3.550179,-14.152959,19.385712,9.521638,0.072415,-11.908674,3.908009,4.190589,-1.942477,-7.843356,6.59893,3.980263,-0.141134,-13.781795,17.554069,12.562962,-1.652851,-18.875468,9.386944,11.257182,-1.585301,-19.33568,23.825443,12.831264,0.408791,-13.015907,11.202607,6.620932,-0.193271,-8.107107,8.359368,3.96821,-0.088216,-30.273356,-16.971383,6.104213,-24.167424,-6.070989,10.49879,6.079359,1.099654,-9.833841,13.534055,7.282468,-1.41422,-12.214275,11.387638,5.932703,-0.362835,-3.829554,6.806986,2.451238,-0.048385,1
-20.583924,710.212716,315.017462,164.600445,-7.473196,750.001112,326.025376,185.365232,-10.121814,1035.987939,342.295464,130.501848,-7.042675,1451.262586,351.141021,91.367742,-7.881867,2057.421792,357.978313,64.369367,-53.896938,705.312495,325.109807,142.299404,-6.61949,748.447892,323.759937,187.736542,-12.887274,1044.323475,346.167171,128.687479,-6.895933,1454.321476,351.617175,92.685249,-7.370155,2055.910558,357.689752,64.456819,-20.574426,716.474678,316.08976,169.0443,-1.305824,730.083343,313.217871,187.693207,-5.236653,1036.545688,342.551595,130.288119,-8.642398,1453.748595,351.868555,91.055402,-6.089079,2054.630482,357.485392,64.301231,-15.306818,720.836586,317.686752,170.597456,-1.876822,732.5062,316.798384,183.809637,-13.314618,1039.609243,343.438872,131.20848,-11.35149,1457.521792,352.480885,92.590576,-6.589287,2061.734487,358.732457,64.452669,-25.451252,732.648467,325.086231,169.680318,-18.671585,739.873804,321.250712,183.817826,-18.356613,1042.941922,345.601745,129.015083,-21.561423,1443.419376,349.660054,89.601448,-6.624528,2059.199092,358.285028,64.475779,-9.414588,727.96072,317.577195,177.917246,-4.732893,742.650778,322.460123,184.146383,-4.250184,1038.789689,343.00591,131.341092,-6.299514,1464.886645,353.891243,94.383729,-4.058663,2068.593722,359.929616,64.623922,1
-37.030604,-16.122848,7.618055,-27.973057,-6.248429,7.851615,5.577429,1.012183,-11.784538,12.53317,8.203338,1.546853,-11.679772,9.80295,6.059501,-1.472669,-6.618247,5.794117,2.795207,0.099353,-61.677721,-1.025708,21.733808,-28.729594,-28.659352,16.106404,17.520199,1.237481,-22.071388,10.754607,9.732359,0.425678,-18.320296,5.149399,5.559457,-1.080972,-6.855695,7.860954,3.408452,0.138413,-34.234233,-3.924411,12.044804,-21.306173,-4.167598,2.844972,3.118555,-0.763986,-8.521816,12.340049,7.097896,0.737827,-7.912285,6.579368,3.451872,-2.008852,-7.859743,5.818044,2.875361,0.080213,-39.88568,-11.618738,11.305955,-20.630706,-4.884893,4.234052,3.316141,-0.104191,-9.964439,10.675265,6.578486,1.734383,-10.946162,8.131748,5.460129,-0.653541,-3.564989,4.293278,1.930527,0.199403,-63.758068,-21.142442,15.390587,-44.681814,-7.678107,17.795183,9.028672,4.853992,-8.841424,18.099239,10.129579,1.515834,-10.82868,8.794692,5.253106,0.196679,-7.139029,7.302237,3.674659,0.309404,-3.020109,6.334308,3.663385,0.332339,-2.585865,5.390929,3.02952,0.527645,-5.713529,9.92094,4.499269,1.220187,-7.514512,7.183893,4.128871,-1.529787,-6.33566,4.804421,2.250586,0.055638,1
-34.605664,-7.100419,10.027661,-18.930456,-0.310648,9.568264,4.212486,6.979013,-15.98863,12.61555,8.8679,-0.002176,-8.871973,6.417407,4.178551,-0.540213,-6.348486,4.790387,2.416193,-0.005178,-79.844817,-72.253898,2.742056,-76.583899,-2.181923,9.701003,4.521004,4.033653,-4.405794,7.305507,3.820624,1.73336,-9.973365,9.542912,4.536222,-0.012376,-4.872593,5.014743,2.093971,-0.068827,-77.775194,-17.805774,24.22846,-43.432727,-4.742648,19.326973,8.666162,8.792657,-4.693193,6.798504,4.093185,0.484744,-7.448924,9.066538,4.506051,-0.911915,-5.632114,6.518303,2.828438,0.207431,-53.585673,9.663993,24.194264,-23.140439,-6.838692,6.4148,4.92102,1.040014,-28.40213,17.855841,12.229252,-0.547427,-15.416262,13.147609,7.593164,-1.175088,-5.859559,6.780411,3.074353,-0.245519,-47.771618,-27.705814,7.59851,-40.206182,-6.936191,21.590583,11.273746,3.291164,-24.707193,15.313778,11.501784,-0.200998,-20.385965,11.372591,8.008713,-1.970261,-12.702232,6.834162,4.390331,-0.320633,14.102249,32.682023,6.99714,25.700805,-2.781452,12.468909,6.351621,1.501247,-16.241177,9.680954,7.257006,-2.022787,-8.043732,14.584951,5.586509,-0.139478,-4.534306,3.811146,2.275934,-0.116764,1
-53.841675,-30.501548,8.61755,-44.59161,-8.994071,-5.030817,1.577826,-6.568577,-13.066998,7.052845,5.408982,-1.515516,-7.392321,8.117814,3.473754,0.809859,-6.367753,5.7936,2.608271,-0.125852,-80.679332,-47.895548,12.489618,-68.293021,-8.541385,-3.318683,1.940758,-6.520423,-11.081427,5.498283,5.805292,-2.791045,-8.044296,9.14737,3.9042,-1.408748,-4.326553,2.966698,1.716972,-0.205557,-134.104826,-108.914184,10.499029,-127.020824,-8.595732,4.406915,4.934102,-1.308464,-8.498375,6.431798,5.21301,-1.186829,-9.920645,7.275687,5.676965,-0.862896,-4.631541,3.19583,2.394859,-0.174923,-41.292847,-2.78475,15.536859,-19.668263,-6.31172,0.784828,2.619016,-3.443456,-10.254647,8.77193,6.087072,-2.366117,-5.044518,11.810988,5.007156,0.299486,-5.855199,5.289689,2.583482,0.128835,-69.752778,-59.720372,4.023561,-65.770922,-15.237456,-0.518244,5.363096,-8.614649,-14.517383,8.264599,7.091315,-3.101735,-15.160338,6.1578,5.20671,-2.901829,-8.904334,5.520964,3.391856,-0.029696,10.304695,25.273259,5.933077,16.381555,-6.593378,4.911395,4.104222,-1.154926,-4.240066,2.996027,2.461344,-0.210464,-4.285894,5.069856,2.224104,1.275422,-5.568738,5.068,2.754456,0.066728,1
-29.766148,-23.111135,2.557048,-26.823022,-3.484556,2.568887,2.416679,-0.919715,-21.423441,8.561885,8.587089,-2.332452,-6.830303,3.348417,2.926715,0.193033,-6.078246,4.034996,2.043968,0.013098,-35.393104,-5.199473,10.883514,-22.414409,-12.047257,-1.208499,3.905119,-6.759768,-17.466928,4.358008,6.201008,-4.752334,-7.040924,11.75373,4.023474,-0.69554,-5.557082,3.528872,2.661601,-0.078814,-80.795613,-50.48025,11.503181,-66.116151,-3.132999,0.877681,1.572566,-1.767715,-8.41396,9.49368,5.02068,-1.222695,-4.204203,3.105679,1.602616,0.070526,-2.808612,3.506867,1.565803,0.06505,-68.731141,-29.192322,15.834601,-54.750157,-2.0277,19.292008,9.037841,3.662976,-5.35838,10.255572,4.849229,0.567479,-3.424989,6.503909,2.904228,1.983482,-4.101495,6.02689,2.458995,0.207445,-39.988493,-13.550863,9.810287,-25.800089,-7.428706,6.367034,4.941194,-0.757962,-7.975901,11.699545,6.274251,-0.48313,-8.272206,5.321723,4.370151,-0.713541,-6.109669,6.824173,3.456659,-0.009923,-2.010497,17.125847,8.007544,11.782541,-6.086038,5.673328,5.009341,-0.055,-10.373149,6.63475,5.08845,-0.801762,-4.959799,6.974319,2.661979,0.5295,-4.799891,5.07536,2.548914,0.01608,1
-31.315166,15.768859,18.95696,-2.342281,-8.109439,11.179633,7.102219,0.285202,-14.310473,4.456679,5.740816,-2.659135,-6.423214,5.511642,3.547154,0.317361,-5.571314,5.577759,2.855513,0.053758,-27.829484,-0.137285,10.023966,-12.025995,-4.161505,12.849713,6.402213,2.808797,-7.239646,10.839061,5.134834,-0.279392,-6.478991,8.938888,3.944395,1.18568,-5.595284,7.069253,2.621579,0.149985,-52.771284,16.566376,27.594784,-8.021386,-17.249039,2.664842,7.252594,-8.495523,-15.540595,8.086892,6.912848,-4.045099,-7.623196,10.750109,4.007528,-0.656643,-4.328246,3.0568,1.964281,-0.266723,-65.222807,9.375638,29.526634,-23.056217,-22.306098,5.401009,11.238438,-3.82199,-15.928759,2.680876,6.468009,-5.123299,-7.671933,6.225372,4.037884,-0.760133,-5.077988,8.327144,2.408908,-0.30087,-6.291558,24.044475,13.491515,8.140214,-9.441927,11.205786,8.409451,-3.280652,-12.044838,2.402503,5.051023,-5.805277,-10.599035,8.652351,5.758325,-2.444102,-7.851038,7.341877,3.314271,-0.152674,-25.152247,2.527389,10.35853,-7.962143,-3.420379,8.46439,5.104001,1.8951,-6.991643,5.441995,3.9387,-0.898109,-9.325315,6.588022,3.620539,1.147189,-4.311055,3.774225,1.656044,-0.052998,1
-22.025038,0.630576,8.652828,-7.550263,-0.753216,6.15968,2.476604,3.102887,-13.693156,11.822243,7.889048,-1.741873,-9.505683,8.592691,4.828505,-0.352169,-3.553026,5.053287,2.409522,0.02644,-30.000319,-8.285156,8.718816,-15.579615,-8.337613,7.418176,5.583571,-0.692205,-8.894961,4.944164,4.657241,0.400384,-12.951689,10.858594,5.82542,-0.815509,-7.109186,8.089876,3.182758,-0.010764,14.00724,54.961906,15.644907,35.966998,-15.117182,10.119181,9.316232,-1.666683,-10.554126,5.710143,4.548811,-1.760765,-10.043374,10.574345,4.945906,0.649876,-5.295035,5.845537,2.37126,-0.117551,-12.976848,-0.638123,5.451603,-6.383117,-3.323255,8.886411,4.788057,3.553277,-5.376187,3.261934,2.37112,-1.57056,-6.281403,10.352588,3.678111,0.712322,-5.078164,4.574209,2.035249,0.082626,5.871635,18.694012,5.254607,12.755525,-9.717641,21.473721,11.282978,4.14397,-6.520299,6.398457,4.445117,0.790919,-11.56881,8.426338,4.255427,-1.378417,-6.072898,8.126989,3.319709,-0.046576,3.473506,37.368293,12.637113,24.261431,-10.755729,8.459689,7.456938,1.286867,-10.292874,7.62974,5.577311,-1.381341,-5.888418,3.821955,2.947154,-0.087595,-3.289325,5.088891,1.93835,0.000939,1
-103.263178,-48.642854,21.401711,-81.739718,-8.028021,11.655583,7.925594,-1.560339,-12.236654,38.917732,14.530503,2.161783,-6.57931,8.459652,3.803485,-0.866012,-4.881646,6.056954,2.553532,0.062149,-107.134133,-48.861653,21.24755,-77.228828,-7.429359,19.720417,11.329512,0.128996,-10.463903,36.476714,13.570242,2.671701,-11.642996,9.921165,5.559245,-0.85605,-7.175244,9.347578,2.859879,0.049449,-50.191143,18.472018,27.667081,-26.465293,-9.968385,35.006728,17.343859,5.641388,-5.632598,47.041056,16.373257,5.339268,-7.128337,4.52786,3.32501,-1.573994,-6.3594,8.394665,3.402572,0.060834,-92.564998,-38.985521,20.451308,-71.351974,-2.350857,9.430969,4.616485,1.709727,-8.79954,19.466408,8.137336,-0.263376,-11.916306,10.337253,5.413393,-1.093326,-5.394323,8.801661,3.022098,0.021873,-77.519741,4.519287,30.601971,-44.694542,-12.46777,7.186359,7.852238,-0.170775,-15.262821,22.892606,10.794145,-0.943201,-9.331177,13.473213,5.990927,0.324971,-7.079765,6.76774,3.488317,0.071966,-60.793863,-38.424307,8.706678,-51.459372,-3.377293,14.869111,6.849223,3.634836,-5.622674,18.508556,7.17642,1.160342,-6.351023,4.915418,3.103605,0.202532,-6.374097,4.277639,1.97572,0.178073,1
